"","participant_id","environment","room","type","case","mean","median","q5","q25","q75","q95","sd"
"151","3","indoor",NA,"pm1","after",2.90038414179104,1.8875,0.72395,1.3,2.94325,8.24025,3.66555835737
"152","3","indoor",NA,"pm1","before",7.5576829813387,2.65,0.8304,1.568,4.606,48.758,14.3057149358123
"153","3","indoor",NA,"pm1","redu",61.623368578007,28.7735849056604,12.8191233140655,17.0918367346939,36.0996526270083,83.0996964600681,74.3769649135549
"154","3","indoor",NA,"pm10","after",7.50608805970149,3.917,1.17,2.299,8.002,24.2288,12.3544231283043
"155","3","indoor",NA,"pm10","before",11.3844092077327,4.652,1.0724,2.465,10.127,61.9336000000001,17.9949958023882
"156","3","indoor",NA,"pm10","redu",34.0669513653543,15.7996560619089,-9.10108168593807,6.7342799188641,20.983509430236,60.8793934148831,31.3452291738534
"157","3","indoor",NA,"pm1num","after",5.73423955223881,4.08,1.87095,2.864,6.15075,15.0552,5.19767919920279
"158","3","indoor",NA,"pm1num","before",10.6809907252207,4.847,1.6434,3.399,8.443,52.763,17.0873108209932
"159","3","indoor",NA,"pm1num","redu",46.3135986187244,15.8242211677326,-13.846294267981,15.7399235069138,27.1497098187848,71.4663684779107,69.5816430469738
"160","3","indoor",NA,"pm25","after",4.08450839552239,2.522,0.985,1.72275,4.0255,11.78765,5.37023791892267
"161","3","indoor",NA,"pm25","before",8.81035836406302,3.371,0.9794,2.062,6.271,54.3108,15.6607000026304
"162","3","indoor",NA,"pm25","redu",53.6397019650997,25.1854049243548,-0.571778639983657,16.4524733268671,35.8076861744538,78.2959374562702,65.708825799481
"163","3","indoor",NA,"temp","after",20.8059729477612,21.03,17.88,19.96,21.91,22.9405,1.4616310921034
"164","3","indoor",NA,"temp","before",21.1436004022796,21.43,18.394,20.36,22.08,23.26,1.53567175156249
"165","3","indoor",NA,"temp","redu",1.59683047397164,1.86654223051796,2.79438947482876,1.96463654223968,0.769927536231876,1.37360275150475,4.82138578011562
"166","3","outdoor",NA,"pm1","after",5.80303801223809,4.3415,1.918,3.33,7.29675,13.0475,4.19260602071261
"167","3","outdoor",NA,"pm1","before",5.69564686173777,3.9575,1.24265,2.29725,8.07475,14.6895,4.94191730896401
"168","3","outdoor",NA,"pm1","redu",-1.88549524061521,-9.70309538850284,-54.3475636744055,-44.9559255631734,9.63497321898511,11.1780523503183,15.1623598980955
"169","3","outdoor",NA,"pm10","after",15.5803274615242,7.939,3.616,5.27325,11.77875,26.87175,68.8467987662872
"170","3","outdoor",NA,"pm10","before",11.788423497878,7.837,2.33265,4.33175,12.814,22.97275,38.7492318718435
"171","3","outdoor",NA,"pm10","redu",-32.1663364429409,-1.30151843817788,-55.0168263562901,-21.7348646620881,8.07905415951303,-16.9722823780348,-77.6726800520492
"172","3","outdoor",NA,"pm1num","after",24.8716038383089,23.4305,14.3385,19.803,28.56825,37.274,8.62730865809709
"173","3","outdoor",NA,"pm1num","before",19.1310227831137,18.3265,7.3126,11.8095,22.827,39.4637,10.1614001658778
"174","3","outdoor",NA,"pm1num","redu",-30.0066604921,-27.8503805964041,-96.0793698547712,-67.6870316270799,-25.1511368116704,5.54864343687997,15.0972452884222
"175","3","outdoor",NA,"pm25","after",8.29574105321713,5.6955,3.038,4.138,8.912,18.33525,14.0678336801732
"176","3","outdoor",NA,"pm25","before",7.74287089568908,5.058,1.9263,3.108,10.04675,18.46405,10.6172958487888
