"","participant_id","environment","type","case","mean","median","q5","q25","q75","q95","sd"
"1","business","indoor","concent","off",3082.04533548779,2449.4,1589.59333333333,1857.53333333333,3576.33333333333,7072.84,1770.03346396149
"2","business","indoor","concent","on",1305.75075969733,999.56,247.094333333333,547.6125,1298.87916666667,5513.62249999999,1571.11998474996
"3","business","indoor","concent","redu",57.6336290494355,59.191638768678,84.455500148885,70.5193715680292,63.681261068133,22.0451402831113,11.2378372082493
"4","business","indoor","pm1","off",3.41942778505898,3.3413,2.1083,2.7202,4.0617,5.03884,0.910640554523209
"5","business","indoor","pm1","on",0.801715441860465,0.4746,0.21558,0.344,0.6365,4.29862,1.43110300831444
"6","business","indoor","pm1","redu",76.5541051820564,85.7959476850328,89.7746999952568,87.3538710388942,84.3292217544378,14.6902858594439,-57.1534455835575
"7","business","indoor","pm10","off",4.04930747051114,3.7189,2.15504,2.8387,4.7013,7.1573,1.89684716367085
"8","business","indoor","pm10","on",1.05333345736434,0.5851,0.27568,0.427,0.7865,5.57561999999998,1.75642422794647
"9","business","indoor","pm10","redu",73.9873184480264,84.2668531017236,87.2076620387557,84.9579032655793,83.2705847318827,22.0988361532983,7.40296521584958
"10","business","indoor","pm25","off",3.55089410222805,3.4878,2.14226,2.7833,4.2367,5.28046,0.97920439035038
"11","business","indoor","pm25","on",0.872621426356589,0.5308,0.26082,0.4004,0.6979,4.57857999999999,1.4952266923191
"12","business","indoor","pm25","redu",75.4253041280771,84.7812374562762,87.8250072353496,85.6141989724428,83.5272735855737,13.2920238009569,-52.6981197239198
"13","business","ratio","concent","off",0.392041648171813,0.345269801789507,0.119775153290991,0.212519206061736,0.50630217049482,0.77317569139594,0.25445531711929
"14","business","ratio","concent","on",0.479013403622077,0.486078775722399,0.417592445118435,0.449404599429166,0.504738371831981,0.53870726202052,0.0369530500919448
"15","business","ratio","concent","redu",-22.184315328699,-40.7823021889229,-248.646971967468,-111.465404824925,0.308866671717133,30.3253752005701,85.4775877705
"16","business","ratio","pm1","off",0.484210407457696,0.447122194006137,0.21121201550766,0.328978877439732,0.600842236210993,0.871120646495768,0.213205194952734
"17","business","ratio","pm1","on",0.363845483455321,0.297576689904123,0.126314594595148,0.202924237305423,0.44231208310752,0.827091955527525,0.250329400926996
"18","business","ratio","pm1","redu",24.8579795371066,33.4462270284801,40.1953556990854,38.3169403200975,26.3846553303558,5.05425868912139,-17.4124303033479
"19","business","ratio","pm10","off",0.37166269121192,0.337754311415828,0.165927139666318,0.253042076098701,0.4496289228953,0.677982123141501,0.180373473712409
"20","business","ratio","pm10","on",0.217356072094182,0.15636638021892,0.0513374678702108,0.103500940858128,0.238454809639754,0.488988044817145,0.339515195906269
"21","business","ratio","pm10","redu",41.5179200835506,53.7041053411133,69.0602345261593,59.0973396781027,46.9663098840997,27.8759677981821,-88.2290055840459
"22","business","ratio","pm25","off",0.426733334000495,0.40966727856982,0.203307791661837,0.28643112084313,0.538253220032266,0.719883776017132,0.166071405021815
"23","business","ratio","pm25","on",0.297924961949006,0.260117406431136,0.120729194355111,0.185768190135516,0.361773340925683,0.607254631233701,0.173614438118551
"24","business","ratio","pm25","redu",30.1847457858401,36.5052031152632,40.6175270665867,35.1438525294687,32.7875194310967,15.6454623003965,-4.54204207867404
"25","business_s1","indoor","pm1","off",2.53205361563042,2.39173006172284,1.40754411704381,1.95169691497295,2.93551948244388,4.19930893816167,0.825967189727132
"26","business_s1","indoor","pm1","on",0.578166537685657,0.367499476585922,0.137922501574698,0.232836777247225,0.502312882511817,0.827063692006415,1.01078479545903
"27","business_s1","indoor","pm1","redu",77.1661020873877,84.6345755122048,90.2011951238609,88.0700340580058,82.8884500506319,80.304766708389,-22.3759016133508
"28","business_s1","indoor","pm10","off",2.96402654107101,2.62065795316342,1.47259915811038,2.0886865423559,3.46181021064223,5.50412169867595,1.39064925808762
"29","business_s1","indoor","pm10","on",0.879295517312867,0.465969639407621,0.1934513318515,0.330622616486858,0.644048523185251,4.34073554654732,1.58417305133101
"30","business_s1","indoor","pm10","redu",70.3344249746446,82.219364459786,86.8632729561156,84.1707882067388,81.3956143174652,21.13663570354,-13.9160749641156
"31","business_s1","indoor","pm25","off",2.62597047670431,2.48315552835743,1.46385490802988,2.02639824326883,3.06899675358541,4.33858268656521,0.860182211482015
"32","business_s1","indoor","pm25","on",0.638365639139515,0.410845665668928,0.174043887779049,0.296882642190551,0.539589353823616,0.923634198537523,1.06128497313469
"33","business_s1","indoor","pm25","redu",75.6902964141208,83.4546946022066,88.1105779798023,85.349244987913,82.4180539391829,78.7111537277453,-23.3790886359061
"34","business_s1","ratio","pm1","off",0.355755310967556,0.330737187894828,0.143986072592288,0.239720837735269,0.446389638393788,0.639326529302476,0.155862328623215
"35","business_s1","ratio","pm1","on",0.283420246370135,0.230494691407989,0.0791502770707646,0.147201902107219,0.356080068627306,0.665643087821015,0.206205123581244
"36","business_s1","ratio","pm1","redu",20.3328136973387,30.3088071604199,45.0292131414076,38.5944486520697,20.2311079825771,-4.1162938361484,-32.2995270266553
"37","business_s1","ratio","pm10","off",0.275499960309018,0.249793261208066,0.110436614008388,0.184808982707141,0.343159786154885,0.509306312458693,0.130647293437297
"38","business_s1","ratio","pm10","on",0.186739387509997,0.11934124641023,0.0350020328373418,0.0775008299303329,0.192145068380203,0.448870518854753,0.342504303526615
"39","business_s1","ratio","pm10","redu",32.2179983980619,52.2239928198769,68.3057714584735,58.064359862234,44.0071138482763,11.8662958077593,-162.159509405372
