"","deployment","room","participant_id","environment","peak_idx","valley_idx_b","valley_idx_a","peak_hgt","k_val","conv_tol","cumm_pm","hepa","peak_width"
"201","RH","classroom","principal_s1","indoor",526,476,651,7.025,-0.0063887604926737,8.22875953355115e-06,553.9987,FALSE,175
"202","RH","classroom","principal_s1","indoor",529,485,661,12.1599374296672,-0.0346507978708816,5.46550413333886e-07,402.952911429243,TRUE,176
"203","RH","classroom","principal_s1","indoor",676,651,726,22.774,-0.047153711145432,1.83615829850539e-06,473.646,FALSE,75
"204","RH","classroom","principal_s1","indoor",1101,661,1409,4.98898534033812,-0.0049068658829552,2.66815189764447e-06,678.646573834807,TRUE,748
"205","RH","classroom","principal_s1","indoor",1326,726,1451,9.5353,-0.00607129263001864,9.55924164339925e-07,702.4828,FALSE,725
"206","RH","classroom","principal_s1","indoor",1453,1409,1497,1.83845094940517,-0.0134009782192506,6.32807293937007e-07,63.8028044192017,TRUE,88
"207","RH","classroom","principal_s1","indoor",1501,1451,1626,4.699,-0.0019979786377501,3.43027699655853e-07,532.6903,FALSE,175
"208","RH","classroom","principal_s1","indoor",1585,1497,1629,1.74738116140895,-0.00835867297280768,4.4990166108063e-06,66.3939147968349,TRUE,132
"209","RH","classroom","principal_s1","indoor",1651,1626,1701,4.6962,-0.00339749924658229,2.70067045505309e-07,215.0597,FALSE,75
"210","RH","classroom","principal_s1","indoor",1673,1629,1717,1.45927673923019,-0.00115234009015775,2.42480401336165e-06,64.0437761447399,TRUE,88
"211","RH","classroom","principal_s1","indoor",1761,1717,1805,1.46610005063714,-0.00574664408844312,6.7279195492947e-07,58.5624178184509,TRUE,88
"212","RH","classroom","principal_s1","indoor",1849,1805,1893,1.4409980339305,-0.00964761535974995,9.30649295373467e-06,53.4617352358068,TRUE,88
"213","RH","classroom","principal_s1","indoor",1876,1701,2502,8.4897,-0.000154831313377623,1.05768164065289e-06,4090.052,FALSE,801
"214","RH","classroom","principal_s1","indoor",1937,1893,2025,1.46892543844024,-0.0016234684145207,8.06856455209446e-06,119.611139330778,TRUE,132
"215","RH","classroom","principal_s1","indoor",2069,2025,2157,1.46987673951149,-0.00340518021902197,1.745712679285e-06,117.216763834483,TRUE,132
"216","RH","classroom","principal_s1","indoor",2201,2157,2245,2.04191576836077,-0.00263071752619668,3.06359220686084e-08,86.8580607267891,TRUE,88
"217","RH","classroom","principal_s1","indoor",2421,2245,2509,2.39999693548703,-0.00316802352236461,1.43316693636946e-07,186.946333227325,TRUE,264
"218","RH","classroom","principal_s1","indoor",3037,2509,3653,3.53818206522664,-0.000656230323428123,2.02473274014396e-07,1632.93848415252,TRUE,1144
"219","RH","classroom","principal_s1","indoor",3697,3653,3741,2.40564460561843,-0.00545405960028114,5.31593849671551e-07,96.6458839212452,TRUE,88
"220","RH","classroom","principal_s1","indoor",3785,3741,3829,2.22523000151943,-0.0052934745948385,4.54047151283763e-07,89.681482979526,TRUE,88
"221","RH","classroom","principal_s1","indoor",3873,3829,3961,1.85679955674628,-0.00226883803413809,3.06550655845877e-07,153.639089284062,TRUE,132
"222","RH","classroom","principal_s1","indoor",4005,3961,4049,1.62052643899088,-0.00827639471939887,4.26960192727618e-06,61.668836969118,TRUE,88
"223","RH","classroom","principal_s1","indoor",4137,4049,4181,1.52474997163114,-0.00374325032297489,1.13074376619353e-07,63.3909451423453,TRUE,132
"224","RH","classroom","principal_s1","indoor",4225,4181,4357,2.01909826345496,-0.00151563708931569,4.05983390642341e-06,251.663783070365,TRUE,176
"225","RH","classroom","principal_s1","indoor",4401,4357,4429,2.32348272158435,-0.0170091109294573,1.59726831899576e-07,54.3788592146865,TRUE,72
"226","RH","classroom","principal_s2","indoor",145,25,409,5.125,-0.000725346423524263,3.42590215925354e-07,1169.59115,FALSE,384
"227","RH","classroom","principal_s2","indoor",177,1,441,6.55707028740582,-0.020043608709393,6.69298316334218e-06,374.935811328818,TRUE,440
"228","RH","classroom","principal_s2","indoor",433,409,457,3.8425,-0.0090791682313096,3.15011022774611e-07,86.6175,FALSE,48
"229","RH","classroom","principal_s2","indoor",529,441,573,1.00353935442034,-0.00342874401006998,9.62034865279405e-09,41.9905691448899,TRUE,132
"230","RH","classroom","principal_s2","indoor",529,505,625,5.8438,-0.00777048495197019,8.66049222962784e-06,408.86515,FALSE,120
"231","RH","classroom","principal_s2","indoor",617,573,749,0.921235664201374,-0.00422181630140685,3.72689673373489e-07,88.9253706327389,TRUE,176
"232","RH","classroom","principal_s2","indoor",697,625,721,3.8078,-0.00423775340027178,4.86016168089243e-08,90.5875,FALSE,96
"233","RH","classroom","principal_s2","indoor",769,721,817,3.7972,-0.00140600458689048,8.72955103553231e-08,180.44835,FALSE,96
"234","RH","classroom","principal_s2","indoor",1101,749,1409,2.49889034179647,-0.00455670228349637,9.4584952415444e-07,448.575074756606,TRUE,660
"235","RH","classroom","principal_s2","indoor",1153,817,1393,5.642,-0.00138289850280256,2.74117563821476e-06,1091.891,FALSE,576
"236","RH","classroom","principal_s2","indoor",1417,1393,1561,4.3637,-0.00260823152987556,1.7729256139025e-07,499.5122,FALSE,168
"237","RH","classroom","principal_s2","indoor",1453,1409,1497,0.899543138980021,-0.00378163235632384,7.81841891264849e-08,37.3689959866395,TRUE,88
"238","RH","classroom","principal_s2","indoor",1585,1497,1673,0.980052278662383,-0.00120330514369199,1.13554474780995e-07,82.5687003252705,TRUE,176
"239","RH","classroom","principal_s2","indoor",1681,1657,1729,3.4022,-0.00608873893537311,3.23050482735512e-08,144.91955,FALSE,72
"240","RH","classroom","principal_s2","indoor",1753,1729,1777,2.7754,-0.00491458152934942,8.29809660066023e-08,65.52,FALSE,48
"241","RH","classroom","principal_s2","indoor",1761,1673,1805,1.00841672842994,-0.00498569847792391,3.41583951889082e-07,40.8899604430026,TRUE,132
"242","RH","classroom","principal_s2","indoor",1849,1825,1873,3.3658,-0.000151303156224027,1.24029780570927e-06,83.9925,FALSE,48
"243","RH","classroom","principal_s2","indoor",1893,1805,1937,0.946310511662521,-0.00395306801376701,1.53778500091437e-07,39.1752094351309,TRUE,132
"244","RH","classroom","principal_s2","indoor",1969,1873,2449,6.0478,-0.000564344542581726,5.78216385476305e-06,2315.92785,FALSE,576
"245","RH","classroom","principal_s2","indoor",2069,1937,2113,1.02347510910846,-0.00365642162857421,7.5977918775522e-08,42.6259502182037,TRUE,176
"246","RH","classroom","principal_s2","indoor",3081,2113,3697,2.88330089086736,-0.00108278815528474,2.98474905792531e-07,1259.14603235846,TRUE,1584
"247","RH","classroom","principal_s2","indoor",3829,3697,4005,1.68322849623455,-0.00331196864785519,3.87349537881893e-06,219.574805849623,TRUE,308
"248","RH","classroom","principal_s2","indoor",4269,4005,4447,1.47705150421053,-0.000634948549788535,2.13762022464156e-06,240.423487989825,TRUE,442
"249","RH","classroom","principal_s2","indoor",177,1,353,7.0914375919052,-0.0189835763620038,7.34785988965743e-06,367.370818432557,TRUE,352
"250","RH","classroom","principal_s2","indoor",193,25,457,5.5911,-0.00127112848038623,1.40553125605967e-06,1186.52575,FALSE,432
"251","RH","classroom","principal_s2","indoor",529,353,573,1.52455312077491,-0.00641789621576067,1.16726844417634e-06,60.1064136042806,TRUE,220
"252","RH","classroom","principal_s2","indoor",529,505,625,6.1387,-0.00773629116338995,9.67732811293494e-08,426.11285,FALSE,120
"253","RH","classroom","principal_s2","indoor",617,573,749,1.19048561073429,-0.00582568630410933,7.82908031010373e-07,105.642858147382,TRUE,176
"254","RH","classroom","principal_s2","indoor",673,625,745,5.0021,-0.00451558865545111,5.6773493796811e-07,320.97605,FALSE,120
"255","RH","classroom","principal_s2","indoor",769,745,817,3.9851,-0.00179535353411903,1.72758230523967e-07,187.79525,FALSE,72
"256","RH","classroom","principal_s2","indoor",1101,749,1409,2.89260906492914,-0.00439273174528776,3.30396653149672e-07,510.003868561556,TRUE,660
"257","RH","classroom","principal_s2","indoor",1153,817,1393,5.7313,-0.00114682750329063,4.17702281861575e-07,1130.91475,FALSE,576
"258","RH","classroom","principal_s2","indoor",1417,1393,1513,4.6275,-0.00286189641207721,2.10744013802786e-08,388.5146,FALSE,120
"259","RH","classroom","principal_s2","indoor",1453,1409,1497,1.10278804526923,-0.00395261328928694,9.86790798603276e-08,45.6534618712888,TRUE,88
"260","RH","classroom","principal_s2","indoor",1537,1513,1561,3.5763,-0.00614112861005066,1.83264230930229e-08,83.26875,FALSE,48
"261","RH","classroom","principal_s2","indoor",1585,1497,1673,1.09943060039613,-0.000751718073742394,4.3381680770195e-08,94.9413711093186,TRUE,176
"262","RH","classroom","principal_s2","indoor",1681,1657,1729,3.7291,-0.00625542270707929,3.79209053266687e-06,156.8613,FALSE,72
"263","RH","classroom","principal_s2","indoor",1761,1673,1805,1.13367043496334,-0.00377790551555673,8.67515879957426e-08,47.0987277162433,TRUE,132
"264","RH","classroom","principal_s2","indoor",1801,1777,1825,3.1587,-0.00105122203619368,3.46007454969443e-07,77.98375,FALSE,48
"265","RH","classroom","principal_s2","indoor",1893,1805,1937,0.965983989870412,-0.00115415404033233,2.38320058026966e-06,42.392818789894,TRUE,132
"266","RH","classroom","principal_s2","indoor",1969,1825,2449,6.6155,-0.000443058473324581,6.27253981817937e-06,2554.17885,FALSE,624
"267","RH","classroom","principal_s2","indoor",2069,1937,2113,1.1204830765172,-0.00350458810204001,1.17485891469633e-07,46.8110685316796,TRUE,176
"268","RH","classroom","principal_s2","indoor",3081,2113,3697,3.01772030228857,-0.000893407506964267,3.80492788889876e-07,1364.87900068073,TRUE,1584
"269","RH","classroom","principal_s2","indoor",3829,3697,4049,1.85788973341278,-0.0026557756479317,4.44716954850572e-08,298.356964717197,TRUE,352
"270","RH","classroom","principal_s2","indoor",4269,4049,4447,1.58891862701693,-0.000151986244754709,1.81025491622434e-06,268.685728983097,TRUE,398
"271","RH","classroom","principal_s2","indoor",97,25,409,7.1919,-0.000656768432605662,4.07022895676427e-07,1733.977,FALSE,384
"272","RH","classroom","principal_s2","indoor",177,1,265,8.04878946489397,-0.0233808086121105,4.08792801517717e-06,315.765440247184,TRUE,264
"273","RH","classroom","principal_s2","indoor",485,265,573,8.1294,-0.0158902756420653,1.0647802773588e-06,416.088176929358,TRUE,308
"274","RH","classroom","principal_s2","indoor",529,505,625,10.5135,-0.0137978751886424,1.78703458423566e-06,491.02835,FALSE,120
"275","RH","classroom","principal_s2","indoor",617,573,749,2.12491827766176,-0.0101710377562688,3.08761655203475e-07,154.531545506099,TRUE,176
"276","RH","classroom","principal_s2","indoor",673,625,721,31.789,-0.0365360528510102,5.18210505387319e-06,778.89325,FALSE,96
"277","RH","classroom","principal_s2","indoor",745,721,793,4.6542,-0.00415184342396184,3.6148212825092e-07,201.8949,FALSE,72
"278","RH","classroom","principal_s2","indoor",841,793,865,4.1626,-1.20134550525288e-05,3.605484853498e-07,104.05,FALSE,72
"279","RH","classroom","principal_s2","indoor",913,865,1081,5.7946,-0.000361994771534317,4.33944692307466e-08,842.64155,FALSE,216
"280","RH","classroom","principal_s2","indoor",1101,749,1365,6.88569809763524,-0.00769508129868862,2.50124250784589e-07,821.291927717606,TRUE,616
"281","RH","classroom","principal_s2","indoor",1153,1081,1345,5.7871,-0.000379870610560294,2.1369429091599e-09,980.5136,FALSE,264
"282","RH","classroom","principal_s2","indoor",1369,1345,1393,4.639,-0.00942171286608314,4.23081842240042e-07,104.185,FALSE,48
"283","RH","classroom","principal_s2","indoor",1409,1365,1629,2.08309703719395,-0.00223556293601926,2.67437991423615e-06,350.8134126487,TRUE,264
"284","RH","classroom","principal_s2","indoor",1489,1465,1513,5.6496,-0.0184757227704519,9.52436309911483e-08,115.53375,FALSE,48
"285","RH","classroom","principal_s2","indoor",1609,1585,1657,7.9532,-0.0225645239969538,4.6012887860446e-06,232.0344,FALSE,72
"286","RH","classroom","principal_s2","indoor",1673,1629,1717,1.59286731861348,-0.00611550224549695,9.23598133711632e-07,63.1694026502839,TRUE,88
"287","RH","classroom","principal_s2","indoor",1729,1705,1753,3.9881,-0.0119332602472004,1.36024550538264e-06,87.1975,FALSE,48
"288","RH","classroom","principal_s2","indoor",1805,1717,1937,1.81384772178748,-0.00453521815427402,7.02245455919199e-06,158.41636375519,TRUE,220
"289","RH","classroom","principal_s2","indoor",1849,1753,1873,4.2638,-0.000836999080445098,1.86035605213166e-07,105.535,FALSE,120
"290","RH","classroom","principal_s2","indoor",1969,1873,2425,7.8594,-0.000316689419785798,1.15811812134514e-06,2617.5389,FALSE,552
"291","RH","classroom","principal_s2","indoor",1981,1937,2025,1.24022494105862,-0.00218656394274762,2.84064038206546e-08,53.2482357311953,TRUE,88
"292","RH","classroom","principal_s2","indoor",2113,2025,2157,1.22872382538569,-0.0050998227828177,3.71297510031859e-07,49.7103669480717,TRUE,132
"293","RH","classroom","principal_s2","indoor",2449,2425,2473,4.4196,-0.00933567730740218,4.14841059157063e-07,99.35,FALSE,48
"294","RH","classroom","principal_s2","indoor",2465,2157,2553,2.17768954904073,-0.00314253170371915,9.36108879973338e-07,174.620472870319,TRUE,396
"295","RH","classroom","principal_s2","indoor",3213,2553,3741,3.13388266098016,-0.000739514224466205,3.26439076924414e-06,1224.61184641152,TRUE,1188
"296","RH","classroom","principal_s2","indoor",3829,3741,3917,2.4723695303469,-0.00668986657164041,1.66060719742131e-06,157.463951050276,TRUE,176
"297","RH","classroom","principal_s2","indoor",3961,3917,4049,1.97006777497003,-0.00797806074188163,9.73720393700562e-07,121.256541264027,TRUE,132
"298","RH","classroom","principal_s2","indoor",4269,4049,4313,1.88146215279565,-0.00172854423959339,7.98464817232512e-06,81.5637798368882,TRUE,264
"299","RH","classroom","principal_s2","indoor",4445,4313,4447,6.55392400060883,-0.0854251019674033,2.4811379105487e-07,18.1143478850389,TRUE,134
"300","RH","classroom","superintendent_assist","indoor",126,1,276,5.271,-0.00234833990940614,1.42295555095814e-07,658.1474,FALSE,275
"301","RH","classroom","superintendent_assist","indoor",177,1,397,9.02628213972926,-0.0397331688090126,5.12177301120982e-06,299.679471590364,TRUE,396
"302","RH","classroom","superintendent_assist","indoor",301,276,376,3.9126,-0.00461493995270657,3.80413377854142e-08,254.5923,FALSE,100
"303","RH","classroom","superintendent_assist","indoor",426,376,526,2.9644,-0.00645496686151468,1.72926418132431e-06,220.6649,FALSE,150
"304","RH","classroom","superintendent_assist","indoor",951,876,1051,2.7517,-0.00301740602136154,8.172242436142e-07,222.663,FALSE,175
"305","RH","classroom","superintendent_assist","indoor",1101,705,1453,2.36462698420666,-0.00429863180171224,7.57295476732604e-07,410.88261569998,TRUE,748
"306","RH","classroom","superintendent_assist","indoor",1426,1301,1451,4.1778,-0.00977197935188516,6.09345519071037e-07,96.7876,FALSE,150
"307","RH","classroom","superintendent_assist","indoor",1476,1451,1501,3.4199,-0.0128248169688397,2.40374530909336e-06,76.6129,FALSE,50
"308","RH","classroom","superintendent_assist","indoor",1526,1501,1551,3.2229,-0.00667164907594878,4.06927286528606e-08,77.3422,FALSE,50
"309","RH","classroom","superintendent_assist","indoor",1576,1551,1651,3.3011,-0.00322529935494234,2.63648283231307e-06,220.3278,FALSE,100
"310","RH","classroom","superintendent_assist","indoor",1585,1453,1673,0.916490489064785,-0.00489636368102418,1.69398900415344e-06,64.6339216993208,TRUE,220
"311","RH","classroom","superintendent_assist","indoor",1717,1673,1761,0.825609665349463,-0.000896777374674744,1.08266357145408e-06,36.4336130343433,TRUE,88
"312","RH","classroom","superintendent_assist","indoor",1726,1651,1751,3.2276,-0.00853719584569506,2.83465442301587e-07,75.8199,FALSE,100
"313","RH","classroom","superintendent_assist","indoor",1776,1751,1826,2.6989,-0.00233815634064873,1.86800661486953e-06,128.6598,FALSE,75
"314","RH","classroom","superintendent_assist","indoor",1805,1761,1849,0.93242014031085,-0.00348894852604643,6.51621022651501e-08,38.9667172554047,TRUE,88
"315","RH","classroom","superintendent_assist","indoor",1851,1826,1876,3.4599,-0.00384524164314122,5.3776371471101e-08,85.8312,FALSE,50
"316","RH","classroom","superintendent_assist","indoor",1893,1849,1937,0.992719954579967,-0.00646851914135656,1.18628167391298e-06,39.1002612977125,TRUE,88
"317","RH","classroom","superintendent_assist","indoor",1901,1876,1926,3.5539,-0.0125604011914555,2.18634538715406e-06,79.8434,FALSE,50
"318","RH","classroom","superintendent_assist","indoor",1951,1926,1976,3.6012,-0.00291578514694833,7.4859913463235e-06,90.3383,FALSE,50
"319","RH","classroom","superintendent_assist","indoor",1981,1937,2025,0.780011329969035,-0.00316559609084784,1.22898351558608e-08,32.8144392995937,TRUE,88
"320","RH","classroom","superintendent_assist","indoor",2069,2025,2113,0.83367193695234,-0.00581583135464854,7.06507653692456e-07,33.2554014070692,TRUE,88
"321","RH","classroom","superintendent_assist","indoor",2201,1976,2301,4.836,-0.00168459378367729,8.47707040219152e-07,424.8116,FALSE,325
"322","RH","classroom","superintendent_assist","indoor",2245,2113,2289,1.33446889664452,-0.00160322096023543,6.45360860623231e-06,58.0050358939117,TRUE,176
"323","RH","classroom","superintendent_assist","indoor",2377,2289,2641,1.78603755748372,-0.000971203014968007,3.92446577633906e-08,378.550203521552,TRUE,352
"324","RH","classroom","superintendent_assist","indoor",2451,2301,2579,5.8636,-0.00189408480136563,7.82917735057453e-06,540.089,FALSE,278
"325","RH","classroom","superintendent_assist","indoor",3125,2641,3609,2.28578415348645,-0.00128190221404346,8.8121733357049e-07,788.322205094131,TRUE,968
"326","RH","classroom","superintendent_assist","indoor",3653,3609,3741,1.24334025218494,-0.0032339918918803,1.53050853989122e-06,96.9206129005821,TRUE,132
"327","RH","classroom","superintendent_assist","indoor",3785,3741,3829,1.17387306553757,-0.00363122067793314,1.09319736212804e-07,48.9148955687348,TRUE,88
"328","RH","classroom","superintendent_assist","indoor",3873,3829,4005,1.1027358142268,-0.0030206416249205,2.28072177252771e-06,122.139849244396,TRUE,176
"329","RH","classroom","superintendent_assist","indoor",4093,4005,4137,0.911623538627882,-0.00331912994834336,5.98054789768018e-08,38.2304067839139,TRUE,132
"330","RH","classroom","superintendent_assist","indoor",4225,4137,4313,0.996066264638706,-0.00251143643131196,8.21987786238565e-06,78.4719005014424,TRUE,176
"331","RH","classroom","superintendent_assist","indoor",4401,4313,4472,1.12361104550203,-0.0131994368603722,1.21729831970401e-06,52.8949976757703,TRUE,159
"332","RH","classroom","superintendent_assist","indoor",126,1,276,5.3638,-0.00221062538231463,3.18429576807192e-06,680.823,FALSE,275
"333","RH","classroom","superintendent_assist","indoor",177,1,353,9.51197424871725,-0.0366204953755959,1.94598990269731e-06,325.79067722652,TRUE,352
"334","RH","classroom","superintendent_assist","indoor",301,276,376,4.0833,-0.00516081137763205,2.04445046200117e-06,269.1081,FALSE,100
"335","RH","classroom","superintendent_assist","indoor",426,376,526,3.0626,-0.00639742882400089,4.91058305896942e-06,225.7402,FALSE,150
"336","RH","classroom","superintendent_assist","indoor",441,353,529,0.844905003059228,-0.00395908826863937,1.22102720013655e-06,65.4381568724433,TRUE,176
"337","RH","classroom","superintendent_assist","indoor",951,876,1051,2.8155,-0.00311798182386445,1.05645976895156e-06,225.6696,FALSE,175
"338","RH","classroom","superintendent_assist","indoor",1101,705,1453,2.85290788188533,-0.00420601695446858,9.87855101920963e-08,479.764676134073,TRUE,748
"339","RH","classroom","superintendent_assist","indoor",1426,1301,1451,4.2534,-0.0097829104735072,5.86830305444765e-07,98.527,FALSE,150
"340","RH","classroom","superintendent_assist","indoor",1476,1451,1501,3.4825,-0.0123452489494939,2.00176401590766e-06,78.4225,FALSE,50
"341","RH","classroom","superintendent_assist","indoor",1526,1501,1551,3.325,-0.00601907609796151,3.29765756823214e-08,80.3985,FALSE,50
"342","RH","classroom","superintendent_assist","indoor",1576,1551,1651,3.3809,-0.0025884125724778,1.30774179632479e-06,230.8304,FALSE,100
"343","RH","classroom","superintendent_assist","indoor",1585,1453,1629,1.00454450445682,-0.00727512688976841,2.21511824599098e-06,38.95797928666,TRUE,176
"344","RH","classroom","superintendent_assist","indoor",1717,1629,1761,1.01134171063528,-0.000814984222428447,8.28325753219645e-07,44.7087467729029,TRUE,132
"345","RH","classroom","superintendent_assist","indoor",1726,1651,1751,3.2951,-0.00770780386484599,2.22227443752573e-07,78.1391,FALSE,100
"346","RH","classroom","superintendent_assist","indoor",1776,1751,1826,2.7962,-0.00168726426271556,2.06951805069424e-07,137.3099,FALSE,75
"347","RH","classroom","superintendent_assist","indoor",1805,1761,1849,1.13285684077313,-0.00393942990271822,7.61013557749651e-08,46.9107929609514,TRUE,88
"348","RH","classroom","superintendent_assist","indoor",1851,1826,1876,3.5345,-0.00267089868731946,5.78271672421802e-06,88.9278,FALSE,50
"349","RH","classroom","superintendent_assist","indoor",1893,1849,1937,1.11285367957711,-0.0054346663404949,5.25736541617393e-07,44.7255731211646,TRUE,88
"350","RH","classroom","superintendent_assist","indoor",1901,1876,1926,3.8969,-0.0128989071468082,2.50398476853779e-06,87.2287,FALSE,50
"351","RH","classroom","superintendent_assist","indoor",1951,1926,1976,3.9851,-0.00260859951453477,5.42346784023624e-06,100.3405,FALSE,50
"352","RH","classroom","superintendent_assist","indoor",1981,1937,2025,0.886511276559232,-0.00202128500497722,1.8743893700189e-08,38.1943379870489,TRUE,88
"353","RH","classroom","superintendent_assist","indoor",2069,2025,2113,0.986602636722436,-0.00624206531818246,1.01819383399366e-06,39.0302133100575,TRUE,88
"354","RH","classroom","superintendent_assist","indoor",2245,2113,2289,1.46653173937091,-0.00188276477903716,2.88194107159383e-08,63.3688263769747,TRUE,176
"355","RH","classroom","superintendent_assist","indoor",2377,2289,2597,1.94873381894676,-0.000838715691274224,9.32008997234185e-06,351.726819830607,TRUE,308
"356","RH","classroom","superintendent_assist","indoor",2451,1976,2579,6.9285,-0.00238965556733089,9.89887063372345e-07,607.8458,FALSE,603
"357","RH","classroom","superintendent_assist","indoor",3125,2597,3609,2.42609772012799,-0.00112917815115375,4.3682007641607e-07,867.85284120026,TRUE,1012
"358","RH","classroom","superintendent_assist","indoor",3653,3609,3741,1.33784205756236,-0.00286465763762066,3.70486975961969e-07,107.822141347724,TRUE,132
"359","RH","classroom","superintendent_assist","indoor",3785,3741,3829,1.2854495388761,-0.00391114573635619,8.1776707387509e-08,53.2600919438967,TRUE,88
"360","RH","classroom","superintendent_assist","indoor",3873,3829,4005,1.2137667692591,-0.00278395274768278,5.21274546462869e-07,136.16566248844,TRUE,176
"361","RH","classroom","superintendent_assist","indoor",4093,4005,4137,1.03468932923106,-0.00296916329088897,7.87764420454999e-08,43.7052747172988,TRUE,132
"362","RH","classroom","superintendent_assist","indoor",4225,4137,4313,1.04173772310236,-0.00179690371841144,5.65699573762975e-07,88.6463997904657,TRUE,176
"363","RH","classroom","superintendent_assist","indoor",4401,4313,4472,1.27735342831382,-0.0129458031449411,3.26122949869302e-06,61.0682760638954,TRUE,159
"364","RH","classroom","superintendent_assist","indoor",76,1,276,5.9961,-0.00145754589774765,3.78677484670501e-06,1040.9137,FALSE,275
"365","RH","classroom","superintendent_assist","indoor",177,1,221,10.5305036374386,-0.0358736662053134,1.53031815323147e-06,258.795078504526,TRUE,220
"366","RH","classroom","superintendent_assist","indoor",265,221,353,4.35907046974194,-0.0114676467748899,6.2270410697496e-06,252.829560103108,TRUE,132
"367","RH","classroom","superintendent_assist","indoor",351,276,376,6.1792,-0.0274342541499553,2.11748113542483e-06,119.3673,FALSE,100
"368","RH","classroom","superintendent_assist","indoor",397,353,441,5.34620016699763,-0.0251248445812253,3.31927444602705e-06,153.649902566103,TRUE,88
"369","RH","classroom","superintendent_assist","indoor",426,376,501,6.7678,-0.0205474919507295,4.84494138499929e-06,249.5194,FALSE,125
"370","RH","classroom","superintendent_assist","indoor",485,441,529,3.85144167868744,-0.0222631139062996,9.97916810509201e-07,115.647374317105,TRUE,88
"371","RH","classroom","superintendent_assist","indoor",573,529,617,5.4086072271828,-0.0294294438181962,1.09800417167941e-06,145.815799737007,TRUE,88
"372","RH","classroom","superintendent_assist","indoor",661,617,705,1.68795957998535,-0.0274257930292682,8.11941299484196e-06,46.8698761750148,TRUE,88
"373","RH","classroom","superintendent_assist","indoor",793,705,837,1.49074419410952,-0.000245226212822516,4.88166493172125e-07,66.7235161933862,TRUE,132
"374","RH","classroom","superintendent_assist","indoor",951,876,1001,2.8155,-0.00563771746795909,1.12048215809804e-06,121.4895,FALSE,125
"375","RH","classroom","superintendent_assist","indoor",1101,837,1233,5.91986525263281,-0.011115436156605,5.08304461694538e-07,450.299394020067,TRUE,396
"376","RH","classroom","superintendent_assist","indoor",1277,1233,1365,1.90042759792806,-0.00185347776861082,4.16090383073377e-07,160.733272275395,TRUE,132
"377","RH","classroom","superintendent_assist","indoor",1409,1365,1541,1.96533259163962,-0.00552494818807318,5.03554834536401e-06,183.869133992628,TRUE,176
"378","RH","classroom","superintendent_assist","indoor",1426,1301,1451,5.2147,-0.0171247480558105,9.03518583270757e-08,111.6115,FALSE,150
"379","RH","classroom","superintendent_assist","indoor",1476,1451,1501,3.9462,-0.0171371481747944,5.33049501152712e-08,84.4506,FALSE,50
"380","RH","classroom","superintendent_assist","indoor",1551,1501,1601,5.1273,-0.0112877162139247,6.27319424940899e-07,191.5164,FALSE,100
"381","RH","classroom","superintendent_assist","indoor",1585,1541,1629,1.53150598290902,-0.00630854302981703,1.08611043093753e-06,60.5085981715797,TRUE,88
"382","RH","classroom","superintendent_assist","indoor",1651,1601,1676,3.5005,-0.0102376007723098,7.84906618260905e-07,80.6767,FALSE,75
"383","RH","classroom","superintendent_assist","indoor",1701,1676,1726,8.353,-0.0342604422558999,3.06883324325809e-07,151.4253,FALSE,50
"384","RH","classroom","superintendent_assist","indoor",1717,1629,1761,1.62727700761415,-0.00843582001544749,4.68570283857977e-06,61.7412867495145,TRUE,132
"385","RH","classroom","superintendent_assist","indoor",1751,1726,1801,3.726,-0.0051778684055252,6.12141801041325e-06,177.2648,FALSE,75
"386","RH","classroom","superintendent_assist","indoor",1805,1761,1849,1.80163273189746,-0.0109625624522076,1.45994816163288e-07,65.2675841872741,TRUE,88
"387","RH","classroom","superintendent_assist","indoor",1893,1849,1937,1.57597008163302,-0.00742706799637815,2.46485909323935e-06,60.9423212362836,TRUE,88
"388","RH","classroom","superintendent_assist","indoor",1901,1801,1926,5.6995,-0.0163229068138464,8.22573517347198e-06,123.0125,FALSE,125
"389","RH","classroom","superintendent_assist","indoor",1951,1926,1976,4.4008,-0.00233763866978971,3.81367576534374e-06,111.1721,FALSE,50
"390","RH","classroom","superintendent_assist","indoor",1981,1937,2025,1.26258717468644,-0.0083338909161639,4.42256734890686e-06,47.995819019345,TRUE,88
"391","RH","classroom","superintendent_assist","indoor",2026,1976,2526,7.9643,7.36003782962668e-05,1.90501297575102e-06,2769.1957,FALSE,550
"392","RH","classroom","superintendent_assist","indoor",2069,2025,2113,1.23784910977701,-0.00501712703903467,3.832083092599e-07,50.1618072646593,TRUE,88
"393","RH","classroom","superintendent_assist","indoor",2245,2113,2289,1.60368003523962,-0.00140314393137348,4.32595664005958e-06,70.0044786018345,TRUE,176
"394","RH","classroom","superintendent_assist","indoor",2377,2289,2509,2.16601963380017,-0.00166155005110851,4.00278845761775e-07,248.15576177463,TRUE,220
"395","RH","classroom","superintendent_assist","indoor",2551,2526,2579,7.2763,-0.00685887861473581,3.7202847030224e-07,187.6871,FALSE,53
"396","RH","classroom","superintendent_assist","indoor",2553,2509,2597,1.7504952424056,-0.00265528510158265,1.05461996602497e-08,74.4236996219605,TRUE,88
"397","RH","classroom","superintendent_assist","indoor",2685,2597,2817,2.33889728228472,-0.00111372053071917,1.34456095022654e-07,273.079889416749,TRUE,220
"398","RH","classroom","superintendent_assist","indoor",2949,2817,3301,2.66003954426972,-0.000517980003530031,4.98542763203091e-06,851.490740855905,TRUE,484
