"","deployment","room","participant_id","environment","pm","peak_idx","valley_idx_b","valley_idx_a","peak_hgt","k_val","conv_tol","cumm_pm","hepa","peak_width"
"90","LF","daycare","class3","indoor","pm1",5131,4771,5851,4.51279586871697,-0.000833646904595884,3.33408315405753e-06,3757.04029316349,TRUE,1080
"91","LF","daycare","class3","indoor","pm1",5645,5441,5917,2.78506251897239,-0.000233893775565548,1.6401402448593e-06,1239.20529585282,FALSE,476
"92","LF","daycare","class3","indoor","pm1",6121,6053,6257,2.98930061830669,-0.000223032833451354,4.08445204934051e-08,593.570726358764,FALSE,204
"93","LF","daycare","class3","indoor","pm1",6529,6257,6821,3.11153400398347,0.0002010316167544,7.30417102538678e-06,1716.6916865436,FALSE,564
"94","LF","daycare","class3","indoor","pm1",6661,5851,7201,5.06584124714042,-0.00468595368818143,2.64884920744341e-06,3778.00833340505,TRUE,1350
"95","LF","daycare","class3","indoor","pm1",7831,7471,8551,2.80952911192853,-0.00337046886598573,1.50992403382861e-06,1736.32367688345,TRUE,1080
"96","LF","daycare","class3","indoor","pm25",811,181,1441,5.41892263735536,-0.00284887283002643,8.28090236950366e-06,4271.25428895101,TRUE,1260
"97","LF","daycare","class3","indoor","pm25",1021,409,1429,9.63678249257295,-0.00352848234974459,7.2186034300813e-07,5309.91227632974,FALSE,1020
"98","LF","daycare","class3","indoor","pm25",1973,1429,2517,10.9177146587337,-0.00444662590500175,1.14166163633615e-06,5764.07613069499,FALSE,1088
"99","LF","daycare","class3","indoor","pm25",3781,3151,4591,4.04699475624544,-0.000725390863161184,7.42050795108214e-06,4596.01057114397,TRUE,1440
"100","LF","daycare","class3","indoor","pm25",4421,4217,4829,3.49878939376659,-0.00176291919447619,2.49221955471261e-08,1628.58477028557,FALSE,612
"101","LF","daycare","class3","indoor","pm25",5131,4771,5851,4.63195447994259,-0.000827830350370966,3.23622545222914e-06,3878.37741230314,TRUE,1080
"102","LF","daycare","class3","indoor","pm25",5849,5781,6053,3.64760466953282,-0.000610182138467167,6.72108073312252e-07,942.095420612082,FALSE,272
"103","LF","daycare","class3","indoor","pm25",6121,6053,6257,5.24842494774413,-0.00336266576096073,1.57019636603981e-07,858.300695739924,FALSE,204
"104","LF","daycare","class3","indoor","pm25",6661,5851,7201,5.21045166261825,-0.00357968983257408,4.3028555782371e-06,4030.56575719017,TRUE,1350
"105","LF","daycare","class3","indoor","pm25",7831,7471,8191,2.96031804698767,-0.0025535401270421,1.25084335803657e-06,1677.96798485588,TRUE,720
