"","participant_id","environment","room","type","case","mean","median","q5","q25","q75","q95","sd"
"28","206","indoor","parents","pm1","after",1.87314466344366,1.0175,0.083,0.32575,2.45725,6.47075,2.34747501761701
"29","206","indoor","parents","pm1","before",2.79663862597044,1.784,0.143,0.615,4.3745,8.3919,2.77402676096385
"30","206","indoor","parents","pm1","redu",33.0215693207886,42.9652466367713,41.9580419580419,47.0325203252033,43.8278660418333,22.8929086380915,15.3766268353746
"31","206","indoor","parents","pm10","after",5.69565451840833,2.354,0.267,0.989,5.903,18.75825,12.4158403435065
"32","206","indoor","parents","pm10","before",6.98888982239711,2.909,0.1731,0.8605,7.477,22.0757,17.0300418496289
"33","206","indoor","parents","pm10","redu",18.504159270681,19.0787212100378,-54.2461005199307,-14.9331783846601,21.0512237528421,15.0276095435252,27.0944813105259
"34","206","indoor","parents","pm25","after",2.44713843436222,1.261,0.14875,0.423,3.09625,8.94725,3.7412065300887
"35","206","indoor","parents","pm25","before",3.74999776667021,2.112,0.166,0.692,5.206,10.8909,5.3625072063422
"36","206","indoor","parents","pm25","redu",34.742936219529,40.2935606060606,10.3915662650602,38.8728323699422,40.5253553592009,17.8465507901092,30.2340046151545
"37","207","indoor","living","pm1","after",8.15146187387004,4.553,1.4941,2.6415,7.593,21.4889,16.4429988712823
"38","207","indoor","living","pm1","before",27.044626854979,13.295,5.7215,8.961,25.584,108.8725,40.5215719772597
"39","207","indoor","living","pm1","redu",69.8592185516905,65.7540428732606,73.8862186489557,70.5222631402745,70.3212945590994,80.2623251969046,59.4216165145075
"40","207","indoor","living","pm10","after",11.2942041901521,5.796,1.73,3.198,9.8385,32.3745,23.9651817351508
"41","207","indoor","living","pm10","before",33.5713153208474,15.12,6.122,10.093,32.2045,144.808,49.9094447772538
"42","207","indoor","living","pm10","redu",66.3575761562774,61.6666666666667,71.7412610258086,68.3146735361141,69.4499215948082,77.6431550743053,51.9826721332855
"43","207","indoor","living","pm25","after",9.32943666914814,5.022,1.603,2.818,8.295,24.8175,20.6414451789816
"44","207","indoor","living","pm25","before",30.9317935728175,14.181,6.115,9.6065,29.6785,133.7565,46.5009393038627
"45","207","indoor","living","pm25","redu",69.838681849517,64.5864184472181,73.7857726901063,70.6656951022745,72.0504742490355,81.4457615143937,55.6106919817274
"46","207","indoor","kids","pm1","after",NA,NA,NA,NA,NA,NA,NA
"47","207","indoor","kids","pm1","before",7.64445322376738,6.5565,2.6141,4.554,9.75125,17.3911,4.3295505503919
"48","207","indoor","kids","pm1","redu",NA,NA,NA,NA,NA,NA,NA
"49","207","indoor","kids","pm10","after",NA,NA,NA,NA,NA,NA,NA
"50","207","indoor","kids","pm10","before",14.099701011378,8.5495,2.81145,5.08325,14.1155,38.6856499999999,19.4546942572642
"51","207","indoor","kids","pm10","redu",NA,NA,NA,NA,NA,NA,NA
"52","207","indoor","kids","pm25","after",NA,NA,NA,NA,NA,NA,NA
"53","207","indoor","kids","pm25","before",9.22519595448799,7.357,2.72415,4.75825,11.6665,23.2222,6.19155065063379
"54","207","indoor","kids","pm25","redu",NA,NA,NA,NA,NA,NA,NA
"55","210","indoor","bedroom","pm1","after",12.515823078227,5.561,1.388,3.43225,9.346,49.4605,27.505739942795
"56","210","indoor","bedroom","pm1","before",15.0702935252246,5.25,1.6815,3.293,9.717,63.6765,33.4721851047787
"57","210","indoor","bedroom","pm1","redu",16.9503695646137,-5.92380952380952,17.4546535831103,-4.2286668691163,3.81805083873622,22.3253476557286,17.8250841506368
"58","210","indoor","bedroom","pm10","after",14.4457361640817,6.4805,1.71,4.032,11.16475,55.2607499999999,30.4795724208564
"59","210","indoor","bedroom","pm10","before",16.9028572938361,6.052,1.897,3.8045,12.1995,70.9685,35.1931416219694
"60","210","indoor","bedroom","pm10","redu",14.5367205499061,-7.08030403172506,9.85767000527149,-5.97976080956762,8.4819049961064,22.1334113021977,13.3934311740175
"61","210","indoor","bedroom","pm25","after",13.4511420459361,5.8755,1.52185,3.668,9.8005,52.3279999999999,30.0276013717043
"62","210","indoor","bedroom","pm25","before",15.6565948525069,5.5,1.778,3.542,10.125,66.915,34.3324499021557
"63","210","indoor","bedroom","pm25","redu",14.0864142385193,-6.82727272727274,14.4066366704162,-3.55731225296444,3.20493827160494,21.7992976163791,12.5387164117907
"64","210","indoor","living","pm1","after",3.74834490585504,1.042,0.208,0.584,1.842,13.8073,13.1682500874294
"65","210","indoor","living","pm1","before",6.0273382055143,1.326,0.367,0.808,2.53,24.7362,19.6543206782635
"66","210","indoor","living","pm1","redu",37.8109411145081,21.4177978883861,43.3242506811989,27.7227722772277,27.1936758893281,44.1818064213583,33.0007365658146
"67","210","indoor","living","pm10","after",9.15374689192675,1.609,0.381,0.921,3.87975,41.6912999999998,28.400940861584
"68","210","indoor","living","pm10","before",10.5088697232463,1.772,0.51,1.08,4.209,53.4512000000001,30.4453284312727
"69","210","indoor","living","pm10","redu",12.8950388291703,9.19864559819413,25.2941176470588,14.7222222222222,7.82252316464718,22.001189870387,6.7149466766428
"70","210","indoor","living","pm25","after",6.3879323188032,1.347,0.34045,0.79,2.493,23.26165,23.1184911342477
"71","210","indoor","living","pm25","before",7.8047436523184,1.569,0.484,0.982,3.135,33.52545,24.5465624504382
"72","210","indoor","living","pm25","redu",18.1532078006731,14.1491395793499,29.6590909090909,19.5519348268839,20.4784688995215,30.6149507314593,5.81780572768128
"73","404","indoor","living","pm1","after",15.4763940448924,3.663,0.6457,2.048,7.7095,87.1426,36.1647842392903
"74","404","indoor","living","pm1","before",11.708240551042,5.187,2.063,3.041,8.966,47.1012,25.0796168498602
"75","404","indoor","living","pm1","redu",-32.1837724244139,29.3811451706189,68.7009209888512,32.6537323248931,14.014053089449,-85.011422214296,-44.1999072625061
"76","404","indoor","living","pm10","after",22.5511672927164,6.734,1.2157,3.9965,16.592,118.0039,42.9900372380724
"77","404","indoor","living","pm10","before",18.2823479335924,8.863,2.816,5.375,15.196,66.9414,32.4728123255159
"78","404","indoor","living","pm10","redu",-23.3494044344297,24.0212117793072,56.8288352272727,25.646511627907,-9.18662806001579,-76.2794025819596,-32.3877858410574
"79","404","indoor","living","pm25","after",16.8147596885021,4.369,0.821,2.6745,8.692,94.2051,37.9076095951936
