"","coefficient","col1","col2","case","environment","participant_id"
"1",0.948806716143353,"mod_pm25","mod_pm10","off","indoor","1"
"2",0.985561349265166,"mod_pm25","mod_pm1","off","indoor","1"
"3",0.16837867080699,"mod_pm25","mod_o3","off","indoor","1"
"4",0.166566099832786,"mod_pm25","mod_no2","off","indoor","1"
"5",0.287487263536373,"mod_pm25","mod_no","off","indoor","1"
"6",0.140140965212058,"mod_pm25","mod_co","off","indoor","1"
"7",0.928428513204226,"mod_pm25","mod_pm1num","off","indoor","1"
"8",0.289193725877218,"mod_pm25","stove_temp","off","indoor","1"
"9",0.205787873008833,"mod_pm25","sems_sum50","off","indoor","1"
"10",0.294504272994162,"mod_pm25","sems_sum100","off","indoor","1"
"11",0.343608733286665,"mod_pm25","sems_sum1000","off","indoor","1"
"12",0.162983561104229,"mod_pm25","acsm_chl","off","indoor","1"
"13",0.0223996408140953,"mod_pm25","acsm_nh4","off","indoor","1"
"14",0.271229079998035,"mod_pm25","acsm_no3","off","indoor","1"
"15",0.7214934376242,"mod_pm25","acsm_org","off","indoor","1"
"16",0.0473718318783991,"mod_pm25","acsm_so4","off","indoor","1"
"17",0.223185283668871,"mod_pm25","acsm_f43","off","indoor","1"
"18",-0.0575026808638535,"mod_pm25","acsm_f44","off","indoor","1"
"19",0.091768238792369,"mod_pm25","acsm_f57","off","indoor","1"
"20",0.324586037252865,"mod_pm25","acsm_ratio_55_57","off","indoor","1"
"21",0.167342271295717,"mod_pm25","t300_co","off","indoor","1"
"22",0.319116134227045,"mod_pm25","t200u_no","off","indoor","1"
"23",0.173095851543352,"mod_pm25","t200u_no2","off","indoor","1"
"24",0.301025503839951,"mod_pm25","t200u_nox","off","indoor","1"
"25",0.390993402183505,"mod_pm25","mcpc_counts","off","indoor","1"
"26",0.903198119552221,"mod_pm10","mod_pm1","off","indoor","1"
"27",0.194034604024953,"mod_pm10","mod_o3","off","indoor","1"
"28",0.192202761216528,"mod_pm10","mod_no2","off","indoor","1"
"29",0.303063145049762,"mod_pm10","mod_no","off","indoor","1"
"30",0.142657485915632,"mod_pm10","mod_co","off","indoor","1"
"31",0.874066042086493,"mod_pm10","mod_pm1num","off","indoor","1"
"32",0.32321428066157,"mod_pm10","stove_temp","off","indoor","1"
"33",0.26109712313089,"mod_pm10","sems_sum50","off","indoor","1"
"34",0.331853494771962,"mod_pm10","sems_sum100","off","indoor","1"
"35",0.371355325088605,"mod_pm10","sems_sum1000","off","indoor","1"
"36",0.148494801422571,"mod_pm10","acsm_chl","off","indoor","1"
"37",0.0296153843432337,"mod_pm10","acsm_nh4","off","indoor","1"
"38",0.269311348926301,"mod_pm10","acsm_no3","off","indoor","1"
"39",0.671280660342814,"mod_pm10","acsm_org","off","indoor","1"
"40",0.0389024678403953,"mod_pm10","acsm_so4","off","indoor","1"
"41",0.216658100952794,"mod_pm10","acsm_f43","off","indoor","1"
"42",-0.0551076096864256,"mod_pm10","acsm_f44","off","indoor","1"
"43",0.0954746949187957,"mod_pm10","acsm_f57","off","indoor","1"
"44",0.317497412554851,"mod_pm10","acsm_ratio_55_57","off","indoor","1"
"45",0.175593596320127,"mod_pm10","t300_co","off","indoor","1"
"46",0.317007398104118,"mod_pm10","t200u_no","off","indoor","1"
"47",0.193686161472679,"mod_pm10","t200u_no2","off","indoor","1"
"48",0.304632126243084,"mod_pm10","t200u_nox","off","indoor","1"
"49",0.436221395728142,"mod_pm10","mcpc_counts","off","indoor","1"
"50",0.167549676697025,"mod_pm1","mod_o3","off","indoor","1"
"51",0.170351345942544,"mod_pm1","mod_no2","off","indoor","1"
"52",0.271857430749541,"mod_pm1","mod_no","off","indoor","1"
"53",0.143427560406289,"mod_pm1","mod_co","off","indoor","1"
"54",0.915374958339956,"mod_pm1","mod_pm1num","off","indoor","1"
"55",0.271444617928946,"mod_pm1","stove_temp","off","indoor","1"
"56",0.190059892238171,"mod_pm1","sems_sum50","off","indoor","1"
"57",0.284835171080461,"mod_pm1","sems_sum100","off","indoor","1"
"58",0.33698704207139,"mod_pm1","sems_sum1000","off","indoor","1"
"59",0.164876556600973,"mod_pm1","acsm_chl","off","indoor","1"
"60",0.0179006277070061,"mod_pm1","acsm_nh4","off","indoor","1"
"61",0.267881566556362,"mod_pm1","acsm_no3","off","indoor","1"
"62",0.719933404970722,"mod_pm1","acsm_org","off","indoor","1"
"63",0.0547026514477748,"mod_pm1","acsm_so4","off","indoor","1"
"64",0.233048526632584,"mod_pm1","acsm_f43","off","indoor","1"
"65",-0.0576583348216547,"mod_pm1","acsm_f44","off","indoor","1"
"66",0.0925201190172243,"mod_pm1","acsm_f57","off","indoor","1"
"67",0.322263987968446,"mod_pm1","acsm_ratio_55_57","off","indoor","1"
"68",0.173230714479106,"mod_pm1","t300_co","off","indoor","1"
"69",0.321604189046818,"mod_pm1","t200u_no","off","indoor","1"
"70",0.178336705230396,"mod_pm1","t200u_no2","off","indoor","1"
"71",0.304374444059837,"mod_pm1","t200u_nox","off","indoor","1"
"72",0.376265421741812,"mod_pm1","mcpc_counts","off","indoor","1"
"73",0.897699937128354,"mod_o3","mod_no2","off","indoor","1"
"74",0.659467116955505,"mod_o3","mod_no","off","indoor","1"
"75",0.821809896278411,"mod_o3","mod_co","off","indoor","1"
"76",0.109182716159827,"mod_o3","mod_pm1num","off","indoor","1"
"77",0.647518762767511,"mod_o3","stove_temp","off","indoor","1"
"78",0.704849444251536,"mod_o3","sems_sum50","off","indoor","1"
"79",0.725308087223856,"mod_o3","sems_sum100","off","indoor","1"
"80",0.715749131592249,"mod_o3","sems_sum1000","off","indoor","1"
"81",0.0417911461544145,"mod_o3","acsm_chl","off","indoor","1"
"82",-0.0382711885208439,"mod_o3","acsm_nh4","off","indoor","1"
"83",0.373973283804949,"mod_o3","acsm_no3","off","indoor","1"
"84",0.352376031168879,"mod_o3","acsm_org","off","indoor","1"
"85",0.047516354237063,"mod_o3","acsm_so4","off","indoor","1"
"86",0.18517401900272,"mod_o3","acsm_f43","off","indoor","1"
"87",-0.0226503631586591,"mod_o3","acsm_f44","off","indoor","1"
"88",0.0827200888436781,"mod_o3","acsm_f57","off","indoor","1"
"89",0.207269678742486,"mod_o3","acsm_ratio_55_57","off","indoor","1"
"90",0.804170562183928,"mod_o3","t300_co","off","indoor","1"
"91",0.655888937897278,"mod_o3","t200u_no","off","indoor","1"
"92",0.882082443223912,"mod_o3","t200u_no2","off","indoor","1"
"93",0.754217487741989,"mod_o3","t200u_nox","off","indoor","1"
"94",0.65726971270328,"mod_o3","mcpc_counts","off","indoor","1"
"95",0.673603073632991,"mod_no2","mod_no","off","indoor","1"
"96",0.771776118079518,"mod_no2","mod_co","off","indoor","1"
"97",0.0935563657862111,"mod_no2","mod_pm1num","off","indoor","1"
"98",0.519056590024379,"mod_no2","stove_temp","off","indoor","1"
"99",0.7100164833777,"mod_no2","sems_sum50","off","indoor","1"
"100",0.723792715857311,"mod_no2","sems_sum100","off","indoor","1"
"101",0.714915286978346,"mod_no2","sems_sum1000","off","indoor","1"
"102",0.0433699670397365,"mod_no2","acsm_chl","off","indoor","1"
"103",-0.0283595603784256,"mod_no2","acsm_nh4","off","indoor","1"
"104",0.40876613282009,"mod_no2","acsm_no3","off","indoor","1"
"105",0.354394362058003,"mod_no2","acsm_org","off","indoor","1"
"106",0.0475356911742152,"mod_no2","acsm_so4","off","indoor","1"
"107",0.182616291411313,"mod_no2","acsm_f43","off","indoor","1"
"108",-0.019816431252212,"mod_no2","acsm_f44","off","indoor","1"
"109",0.082313954348721,"mod_no2","acsm_f57","off","indoor","1"
"110",0.191299918192212,"mod_no2","acsm_ratio_55_57","off","indoor","1"
"111",0.753944830552078,"mod_no2","t300_co","off","indoor","1"
"112",0.676842342445116,"mod_no2","t200u_no","off","indoor","1"
"113",0.843688288810125,"mod_no2","t200u_no2","off","indoor","1"
"114",0.761170775277929,"mod_no2","t200u_nox","off","indoor","1"
"115",0.665325557434375,"mod_no2","mcpc_counts","off","indoor","1"
"116",0.534878084549194,"mod_no","mod_co","off","indoor","1"
"117",0.242849196556937,"mod_no","mod_pm1num","off","indoor","1"
"118",0.697855016365312,"mod_no","stove_temp","off","indoor","1"
"119",0.636007819666248,"mod_no","sems_sum50","off","indoor","1"
"120",0.642071717409722,"mod_no","sems_sum100","off","indoor","1"
"121",0.645879927204041,"mod_no","sems_sum1000","off","indoor","1"
"122",0.0775439839084888,"mod_no","acsm_chl","off","indoor","1"
"123",-0.00145169705216195,"mod_no","acsm_nh4","off","indoor","1"
"124",0.381478092572507,"mod_no","acsm_no3","off","indoor","1"
"125",0.458085302043527,"mod_no","acsm_org","off","indoor","1"
"126",0.056394293399872,"mod_no","acsm_so4","off","indoor","1"
"127",0.176266182470327,"mod_no","acsm_f43","off","indoor","1"
"128",-0.022817221722897,"mod_no","acsm_f44","off","indoor","1"
"129",0.0700161315155067,"mod_no","acsm_f57","off","indoor","1"
"130",0.255323310908039,"mod_no","acsm_ratio_55_57","off","indoor","1"
"131",0.555756369238234,"mod_no","t300_co","off","indoor","1"
"132",0.932380983000443,"mod_no","t200u_no","off","indoor","1"
"133",0.674520123019758,"mod_no","t200u_no2","off","indoor","1"
"134",0.922979057266659,"mod_no","t200u_nox","off","indoor","1"
"135",0.685445267867844,"mod_no","mcpc_counts","off","indoor","1"
"136",0.0844770729738379,"mod_co","mod_pm1num","off","indoor","1"
"137",0.419610889851126,"mod_co","stove_temp","off","indoor","1"
"138",0.602713212627366,"mod_co","sems_sum50","off","indoor","1"
"139",0.764681604318143,"mod_co","sems_sum100","off","indoor","1"
"140",0.776681248492447,"mod_co","sems_sum1000","off","indoor","1"
"141",0.0619003591821672,"mod_co","acsm_chl","off","indoor","1"
"142",-0.0323974352282819,"mod_co","acsm_nh4","off","indoor","1"
"143",0.225805878887674,"mod_co","acsm_no3","off","indoor","1"
"144",0.485106705093924,"mod_co","acsm_org","off","indoor","1"
"145",0.0484937061154184,"mod_co","acsm_so4","off","indoor","1"
"146",0.137970917808055,"mod_co","acsm_f43","off","indoor","1"
"147",-0.0310362649917814,"mod_co","acsm_f44","off","indoor","1"
"148",0.0637549648500224,"mod_co","acsm_f57","off","indoor","1"
"149",0.199784210413775,"mod_co","acsm_ratio_55_57","off","indoor","1"
"150",0.961332833130178,"mod_co","t300_co","off","indoor","1"
"151",0.481320251060959,"mod_co","t200u_no","off","indoor","1"
"152",0.792731048913113,"mod_co","t200u_no2","off","indoor","1"
"153",0.590919129932145,"mod_co","t200u_nox","off","indoor","1"
"154",0.531552120423742,"mod_co","mcpc_counts","off","indoor","1"
"155",0.248237586248285,"mod_pm1num","stove_temp","off","indoor","1"
"156",0.186598103208906,"mod_pm1num","sems_sum50","off","indoor","1"
"157",0.268037535274484,"mod_pm1num","sems_sum100","off","indoor","1"
"158",0.308668273877559,"mod_pm1num","sems_sum1000","off","indoor","1"
"159",0.193945103191363,"mod_pm1num","acsm_chl","off","indoor","1"
"160",0.0208604391439927,"mod_pm1num","acsm_nh4","off","indoor","1"
"161",0.267779218614812,"mod_pm1num","acsm_no3","off","indoor","1"
"162",0.723854680552549,"mod_pm1num","acsm_org","off","indoor","1"
"163",0.0491344568885455,"mod_pm1num","acsm_so4","off","indoor","1"
"164",0.182956011071176,"mod_pm1num","acsm_f43","off","indoor","1"
"165",-0.0572304343882406,"mod_pm1num","acsm_f44","off","indoor","1"
"166",0.0632113105808899,"mod_pm1num","acsm_f57","off","indoor","1"
"167",0.343178796822168,"mod_pm1num","acsm_ratio_55_57","off","indoor","1"
"168",0.120504245704152,"mod_pm1num","t300_co","off","indoor","1"
"169",0.271962204948124,"mod_pm1num","t200u_no","off","indoor","1"
"170",0.123571445171675,"mod_pm1num","t200u_no2","off","indoor","1"
"171",0.250379068989576,"mod_pm1num","t200u_nox","off","indoor","1"
"172",0.362113175488314,"mod_pm1num","mcpc_counts","off","indoor","1"
"173",0.57461047667004,"stove_temp","sems_sum50","off","indoor","1"
"174",0.575488896557652,"stove_temp","sems_sum100","off","indoor","1"
"175",0.579090429763633,"stove_temp","sems_sum1000","off","indoor","1"
"176",0.0633302745577443,"stove_temp","acsm_chl","off","indoor","1"
"177",-0.00734892463848589,"stove_temp","acsm_nh4","off","indoor","1"
"178",0.302279026119527,"stove_temp","acsm_no3","off","indoor","1"
"179",0.409261649672356,"stove_temp","acsm_org","off","indoor","1"
"180",0.0320665105703692,"stove_temp","acsm_so4","off","indoor","1"
"181",0.22748884200569,"stove_temp","acsm_f43","off","indoor","1"
"182",-0.0456532243721356,"stove_temp","acsm_f44","off","indoor","1"
"183",0.0994034082159353,"stove_temp","acsm_f57","off","indoor","1"
"184",0.299384035215739,"stove_temp","acsm_ratio_55_57","off","indoor","1"
"185",0.439614609569441,"stove_temp","t300_co","off","indoor","1"
"186",0.669371204048061,"stove_temp","t200u_no","off","indoor","1"
"187",0.54553378904449,"stove_temp","t200u_no2","off","indoor","1"
"188",0.678325508010307,"stove_temp","t200u_nox","off","indoor","1"
"189",0.634499096133446,"stove_temp","mcpc_counts","off","indoor","1"
"190",0.930770715900109,"sems_sum50","sems_sum100","off","indoor","1"
"191",0.897712571546175,"sems_sum50","sems_sum1000","off","indoor","1"
"192",0.0864736348458094,"sems_sum50","acsm_chl","off","indoor","1"
"193",-0.0297292192738873,"sems_sum50","acsm_nh4","off","indoor","1"
"194",0.570481352310027,"sems_sum50","acsm_no3","off","indoor","1"
"195",0.386710319734918,"sems_sum50","acsm_org","off","indoor","1"
"196",0.0404794566058198,"sems_sum50","acsm_so4","off","indoor","1"
"197",0.256883836800314,"sems_sum50","acsm_f43","off","indoor","1"
"198",-0.0463341122959623,"sems_sum50","acsm_f44","off","indoor","1"
"199",0.142652468004344,"sems_sum50","acsm_f57","off","indoor","1"
"200",0.279074958659024,"sems_sum50","acsm_ratio_55_57","off","indoor","1"
"201",0.610451398211492,"sems_sum50","t300_co","off","indoor","1"
"202",0.561019801459083,"sems_sum50","t200u_no","off","indoor","1"
"203",0.694061876093523,"sems_sum50","t200u_no2","off","indoor","1"
"204",0.629357988478247,"sems_sum50","t200u_nox","off","indoor","1"
"205",0.908831398990694,"sems_sum50","mcpc_counts","off","indoor","1"
"206",0.994810728377566,"sems_sum100","sems_sum1000","off","indoor","1"
"207",0.108685995020899,"sems_sum100","acsm_chl","off","indoor","1"
"208",-0.0270699906053982,"sems_sum100","acsm_nh4","off","indoor","1"
"209",0.519512721258907,"sems_sum100","acsm_no3","off","indoor","1"
"210",0.601217942844863,"sems_sum100","acsm_org","off","indoor","1"
"211",0.0567320215254439,"sems_sum100","acsm_so4","off","indoor","1"
"212",0.24262298704707,"sems_sum100","acsm_f43","off","indoor","1"
"213",-0.0527806061651519,"sems_sum100","acsm_f44","off","indoor","1"
"214",0.122951320920655,"sems_sum100","acsm_f57","off","indoor","1"
"215",0.32032259241475,"sems_sum100","acsm_ratio_55_57","off","indoor","1"
"216",0.751417392250512,"sems_sum100","t300_co","off","indoor","1"
"217",0.574340040529492,"sems_sum100","t200u_no","off","indoor","1"
"218",0.737264893411454,"sems_sum100","t200u_no2","off","indoor","1"
"219",0.651194736005212,"sems_sum100","t200u_nox","off","indoor","1"
"220",0.872148707985561,"sems_sum100","mcpc_counts","off","indoor","1"
"221",0.116060765154586,"sems_sum1000","acsm_chl","off","indoor","1"
"222",-0.0250621128900705,"sems_sum1000","acsm_nh4","off","indoor","1"
"223",0.503438275077278,"sems_sum1000","acsm_no3","off","indoor","1"
"224",0.663884557384352,"sems_sum1000","acsm_org","off","indoor","1"
"225",0.0611317182572341,"sems_sum1000","acsm_so4","off","indoor","1"
"226",0.245002494294634,"sems_sum1000","acsm_f43","off","indoor","1"
"227",-0.0546434449791015,"sems_sum1000","acsm_f44","off","indoor","1"
"228",0.120919108977165,"sems_sum1000","acsm_f57","off","indoor","1"
"229",0.332194592394863,"sems_sum1000","acsm_ratio_55_57","off","indoor","1"
"230",0.760345285619227,"sems_sum1000","t300_co","off","indoor","1"
"231",0.582660102931104,"sems_sum1000","t200u_no","off","indoor","1"
"232",0.73337174267639,"sems_sum1000","t200u_no2","off","indoor","1"
"233",0.656868618119417,"sems_sum1000","t200u_nox","off","indoor","1"
"234",0.858827850934718,"sems_sum1000","mcpc_counts","off","indoor","1"
"235",0.00391397829687857,"acsm_chl","acsm_nh4","off","indoor","1"
"236",0.105385384678109,"acsm_chl","acsm_no3","off","indoor","1"
"237",0.167119607714634,"acsm_chl","acsm_org","off","indoor","1"
"238",0.0574112313568396,"acsm_chl","acsm_so4","off","indoor","1"
"239",0.0657393641616333,"acsm_chl","acsm_f43","off","indoor","1"
"240",-0.01732446202283,"acsm_chl","acsm_f44","off","indoor","1"
"241",0.0555231716235823,"acsm_chl","acsm_f57","off","indoor","1"
"242",0.106384324957601,"acsm_chl","acsm_ratio_55_57","off","indoor","1"
"243",0.0811152322046876,"acsm_chl","t300_co","off","indoor","1"
"244",0.0957661080201005,"acsm_chl","t200u_no","off","indoor","1"
"245",0.0714475371021675,"acsm_chl","t200u_no2","off","indoor","1"
"246",0.0953461107172222,"acsm_chl","t200u_nox","off","indoor","1"
"247",0.106675962760468,"acsm_chl","mcpc_counts","off","indoor","1"
"248",0.00755717033555602,"acsm_nh4","acsm_no3","off","indoor","1"
"249",-0.0334661333805494,"acsm_nh4","acsm_org","off","indoor","1"
"250",0.0187277797076481,"acsm_nh4","acsm_so4","off","indoor","1"
"251",0.120032434975332,"acsm_nh4","acsm_f43","off","indoor","1"
"252",0.0325172405203849,"acsm_nh4","acsm_f44","off","indoor","1"
"253",0.0431204315991438,"acsm_nh4","acsm_f57","off","indoor","1"
"254",0.0359936741561776,"acsm_nh4","acsm_ratio_55_57","off","indoor","1"
"255",-0.0632666414542673,"acsm_nh4","t300_co","off","indoor","1"
"256",-0.0130374190288881,"acsm_nh4","t200u_no","off","indoor","1"
"257",-0.0537495474795916,"acsm_nh4","t200u_no2","off","indoor","1"
"258",-0.0243196596980118,"acsm_nh4","t200u_nox","off","indoor","1"
"259",-0.0119751515080932,"acsm_nh4","mcpc_counts","off","indoor","1"
"260",0.277904663593141,"acsm_no3","acsm_org","off","indoor","1"
"261",0.0662046654760429,"acsm_no3","acsm_so4","off","indoor","1"
"262",0.19929775898103,"acsm_no3","acsm_f43","off","indoor","1"
"263",-0.0112467313576342,"acsm_no3","acsm_f44","off","indoor","1"
"264",0.0948135668148911,"acsm_no3","acsm_f57","off","indoor","1"
"265",0.150530763387322,"acsm_no3","acsm_ratio_55_57","off","indoor","1"
"266",0.270387488330753,"acsm_no3","t300_co","off","indoor","1"
"267",0.449354123926344,"acsm_no3","t200u_no","off","indoor","1"
"268",0.444718769253702,"acsm_no3","t200u_no2","off","indoor","1"
"269",0.475584231764244,"acsm_no3","t200u_nox","off","indoor","1"
"270",0.481935334952843,"acsm_no3","mcpc_counts","off","indoor","1"
"271",0.0670285811429477,"acsm_org","acsm_so4","off","indoor","1"
"272",0.136253925209539,"acsm_org","acsm_f43","off","indoor","1"
"273",-0.046105059231569,"acsm_org","acsm_f44","off","indoor","1"
"274",0.0354436980173784,"acsm_org","acsm_f57","off","indoor","1"
"275",0.328658362360322,"acsm_org","acsm_ratio_55_57","off","indoor","1"
"276",0.493494516624208,"acsm_org","t300_co","off","indoor","1"
"277",0.459753888657233,"acsm_org","t200u_no","off","indoor","1"
"278",0.417525350529314,"acsm_org","t200u_no2","off","indoor","1"
"279",0.476934439691761,"acsm_org","t200u_nox","off","indoor","1"
"280",0.501359182003447,"acsm_org","mcpc_counts","off","indoor","1"
"281",0.0236146047143699,"acsm_so4","acsm_f43","off","indoor","1"
"282",0.0148073277919632,"acsm_so4","acsm_f44","off","indoor","1"
"283",0.0211901050671662,"acsm_so4","acsm_f57","off","indoor","1"
"284",0.0546918685345058,"acsm_so4","acsm_ratio_55_57","off","indoor","1"
"285",0.0577376081623211,"acsm_so4","t300_co","off","indoor","1"
"286",0.0798970539602039,"acsm_so4","t200u_no","off","indoor","1"
"287",0.0823947065702871,"acsm_so4","t200u_no2","off","indoor","1"
"288",0.0854172014321788,"acsm_so4","t200u_nox","off","indoor","1"
"289",0.0633159876746148,"acsm_so4","mcpc_counts","off","indoor","1"
"290",-0.124721715867485,"acsm_f43","acsm_f44","off","indoor","1"
"291",0.270018045096975,"acsm_f43","acsm_f57","off","indoor","1"
"292",0.231781719427643,"acsm_f43","acsm_ratio_55_57","off","indoor","1"
"293",0.172903315895286,"acsm_f43","t300_co","off","indoor","1"
"294",0.194761289179002,"acsm_f43","t200u_no","off","indoor","1"
"295",0.224459115628116,"acsm_f43","t200u_no2","off","indoor","1"
"296",0.215073445264393,"acsm_f43","t200u_nox","off","indoor","1"
"297",0.33022939895761,"acsm_f43","mcpc_counts","off","indoor","1"
"298",-0.101092924124485,"acsm_f44","acsm_f57","off","indoor","1"
"299",-0.0743125477263161,"acsm_f44","acsm_ratio_55_57","off","indoor","1"
"300",-0.0305411642805816,"acsm_f44","t300_co","off","indoor","1"
"301",-0.0178685830415231,"acsm_f44","t200u_no","off","indoor","1"
"302",-0.0138896529089209,"acsm_f44","t200u_no2","off","indoor","1"
"303",-0.0178892853004619,"acsm_f44","t200u_nox","off","indoor","1"
"304",-0.0596325396521806,"acsm_f44","mcpc_counts","off","indoor","1"
"305",0.194241604635651,"acsm_f57","acsm_ratio_55_57","off","indoor","1"
"306",0.0832088622645569,"acsm_f57","t300_co","off","indoor","1"
"307",0.0760640783252786,"acsm_f57","t200u_no","off","indoor","1"
"308",0.101963564027394,"acsm_f57","t200u_no2","off","indoor","1"
"309",0.0879286104574894,"acsm_f57","t200u_nox","off","indoor","1"
"310",0.179700485844557,"acsm_f57","mcpc_counts","off","indoor","1"
"311",0.202299415978622,"acsm_ratio_55_57","t300_co","off","indoor","1"
"312",0.254296736916566,"acsm_ratio_55_57","t200u_no","off","indoor","1"
"313",0.218666553660508,"acsm_ratio_55_57","t200u_no2","off","indoor","1"
"314",0.260362651874318,"acsm_ratio_55_57","t200u_nox","off","indoor","1"
"315",0.386383429317409,"acsm_ratio_55_57","mcpc_counts","off","indoor","1"
"316",0.527506697257247,"t300_co","t200u_no","off","indoor","1"
"317",0.834588150369584,"t300_co","t200u_no2","off","indoor","1"
"318",0.638796522696923,"t300_co","t200u_nox","off","indoor","1"
"319",0.539636328046099,"t300_co","mcpc_counts","off","indoor","1"
"320",0.696100055443654,"t200u_no","t200u_no2","off","indoor","1"
"321",0.982752608618255,"t200u_no","t200u_nox","off","indoor","1"
"322",0.607693322988887,"t200u_no","mcpc_counts","off","indoor","1"
"323",0.816860188888729,"t200u_no2","t200u_nox","off","indoor","1"
"324",0.64586892325517,"t200u_no2","mcpc_counts","off","indoor","1"
"325",0.65425542371285,"t200u_nox","mcpc_counts","off","indoor","1"
"326",0.415059486942666,"mod_pm25","mod_pm10","off","outdoor","1"
"327",0.829989801401454,"mod_pm25","mod_pm1","off","outdoor","1"
"328",NA,"mod_pm25","mod_o3","off","outdoor","1"
"329",-0.0149909110058865,"mod_pm25","mod_no2","off","outdoor","1"
"330",0.439219919004223,"mod_pm25","mod_no","off","outdoor","1"
"331",0.181118618483144,"mod_pm25","mod_co","off","outdoor","1"
"332",0.749217114879761,"mod_pm25","mod_pm1num","off","outdoor","1"
"333",NA,"mod_pm25","stove_temp","off","outdoor","1"
"334",0.15370422133082,"mod_pm25","sems_sum50","off","outdoor","1"
"335",0.216067628383066,"mod_pm25","sems_sum100","off","outdoor","1"
"336",0.235648454778128,"mod_pm25","sems_sum1000","off","outdoor","1"
"337",0.346726683799492,"mod_pm25","acsm_chl","off","outdoor","1"
"338",0.0932349367708292,"mod_pm25","acsm_nh4","off","outdoor","1"
"339",0.341238413238477,"mod_pm25","acsm_no3","off","outdoor","1"
"340",0.215566853127265,"mod_pm25","acsm_org","off","outdoor","1"
"341",0.143796451822908,"mod_pm25","acsm_so4","off","outdoor","1"
"342",0.119966178690607,"mod_pm25","acsm_f43","off","outdoor","1"
"343",-0.0398150092357664,"mod_pm25","acsm_f44","off","outdoor","1"
"344",0.146713012826685,"mod_pm25","acsm_f57","off","outdoor","1"
"345",0.144955859575753,"mod_pm25","acsm_ratio_55_57","off","outdoor","1"
"346",0.409213419566171,"mod_pm25","t300_co","off","outdoor","1"
"347",0.296982118310039,"mod_pm25","t200u_no","off","outdoor","1"
"348",0.335119446847535,"mod_pm25","t200u_no2","off","outdoor","1"
"349",0.337694260633578,"mod_pm25","t200u_nox","off","outdoor","1"
"350",0.0862869407868502,"mod_pm25","mcpc_counts","off","outdoor","1"
"351",0.225697517241886,"mod_pm10","mod_pm1","off","outdoor","1"
"352",NA,"mod_pm10","mod_o3","off","outdoor","1"
"353",-0.00265333293947002,"mod_pm10","mod_no2","off","outdoor","1"
"354",0.122679701354241,"mod_pm10","mod_no","off","outdoor","1"
"355",0.0406380744272895,"mod_pm10","mod_co","off","outdoor","1"
"356",0.29533404442143,"mod_pm10","mod_pm1num","off","outdoor","1"
"357",NA,"mod_pm10","stove_temp","off","outdoor","1"
"358",0.0132762263786341,"mod_pm10","sems_sum50","off","outdoor","1"
"359",0.031843348176995,"mod_pm10","sems_sum100","off","outdoor","1"
"360",0.0341159280024661,"mod_pm10","sems_sum1000","off","outdoor","1"
"361",0.0662131995384673,"mod_pm10","acsm_chl","off","outdoor","1"
"362",0.0203885912938809,"mod_pm10","acsm_nh4","off","outdoor","1"
"363",0.0183650648813014,"mod_pm10","acsm_no3","off","outdoor","1"
"364",0.0602198936685263,"mod_pm10","acsm_org","off","outdoor","1"
"365",-0.011749479417474,"mod_pm10","acsm_so4","off","outdoor","1"
"366",0.0510536509735359,"mod_pm10","acsm_f43","off","outdoor","1"
"367",-0.047072611132452,"mod_pm10","acsm_f44","off","outdoor","1"
"368",0.0470647996954179,"mod_pm10","acsm_f57","off","outdoor","1"
"369",0.0203397703124147,"mod_pm10","acsm_ratio_55_57","off","outdoor","1"
"370",0.164161130990192,"mod_pm10","t300_co","off","outdoor","1"
"371",0.0579542669429615,"mod_pm10","t200u_no","off","outdoor","1"
"372",0.102290622463145,"mod_pm10","t200u_no2","off","outdoor","1"
"373",0.081429046005945,"mod_pm10","t200u_nox","off","outdoor","1"
"374",-0.0313290670182984,"mod_pm10","mcpc_counts","off","outdoor","1"
"375",NA,"mod_pm1","mod_o3","off","outdoor","1"
"376",-0.00464370491287167,"mod_pm1","mod_no2","off","outdoor","1"
"377",0.587076316430057,"mod_pm1","mod_no","off","outdoor","1"
"378",0.22987613932735,"mod_pm1","mod_co","off","outdoor","1"
"379",0.787068624685571,"mod_pm1","mod_pm1num","off","outdoor","1"
"380",NA,"mod_pm1","stove_temp","off","outdoor","1"
"381",0.236714383291783,"mod_pm1","sems_sum50","off","outdoor","1"
"382",0.331497456905176,"mod_pm1","sems_sum100","off","outdoor","1"
"383",0.364982434169375,"mod_pm1","sems_sum1000","off","outdoor","1"
"384",0.370564707324535,"mod_pm1","acsm_chl","off","outdoor","1"
"385",0.153372255975597,"mod_pm1","acsm_nh4","off","outdoor","1"
"386",0.597264664419777,"mod_pm1","acsm_no3","off","outdoor","1"
"387",0.285863717959046,"mod_pm1","acsm_org","off","outdoor","1"
"388",0.190183261097144,"mod_pm1","acsm_so4","off","outdoor","1"
"389",0.174237080868976,"mod_pm1","acsm_f43","off","outdoor","1"
"390",-0.00246500986728363,"mod_pm1","acsm_f44","off","outdoor","1"
"391",0.170463279220238,"mod_pm1","acsm_f57","off","outdoor","1"
"392",0.17109453290557,"mod_pm1","acsm_ratio_55_57","off","outdoor","1"
"393",0.551167033979095,"mod_pm1","t300_co","off","outdoor","1"
"394",0.462272792421925,"mod_pm1","t200u_no","off","outdoor","1"
"395",0.465543325422648,"mod_pm1","t200u_no2","off","outdoor","1"
