timestamp,timestamp_local,sn,sample_rh,sample_temp,sample_pres,lat,lon,device_state,pm1,pm25,pm10
2023-02-23T00:11:22Z,2023-02-22T19:11:22Z,MOD-PM-00231,45.48,6.3,0.0,42.3161,-71.078,ACTIVE,1.7,1.925,3.6
2023-02-23T00:10:22Z,2023-02-22T19:10:22Z,MOD-PM-00231,45.29,6.31,0.0,42.3161,-71.078,ACTIVE,1.606,1.727,1.798
2023-02-23T00:09:22Z,2023-02-22T19:09:22Z,MOD-PM-00231,45.86,6.32,0.0,42.3161,-71.078,ACTIVE,0.985,1.695,2.365
2023-02-23T00:08:22Z,2023-02-22T19:08:22Z,MOD-PM-00231,45.87,6.32,0.0,42.3161,-71.078,ACTIVE,2.153,2.586,3.526
2023-02-23T00:07:22Z,2023-02-22T19:07:22Z,MOD-PM-00231,45.71,6.32,0.0,42.3161,-71.078,ACTIVE,1.785,2.123,3.983
2023-02-23T00:06:22Z,2023-02-22T19:06:22Z,MOD-PM-00231,45.87,6.33,0.0,42.3161,-71.078,ACTIVE,2.426,2.723,7.468
2023-02-23T00:05:22Z,2023-02-22T19:05:22Z,MOD-PM-00231,45.97,6.33,0.0,42.3161,-71.078,ACTIVE,2.091,2.671,9.001
2023-02-23T00:04:22Z,2023-02-22T19:04:22Z,MOD-PM-00231,45.84,6.34,0.0,42.3161,-71.078,ACTIVE,1.808,2.182,4.264
2023-02-23T00:03:22Z,2023-02-22T19:03:22Z,MOD-PM-00231,45.55,6.35,0.0,42.3161,-71.078,ACTIVE,1.675,2.218,4.421
2023-02-23T00:02:22Z,2023-02-22T19:02:22Z,MOD-PM-00231,45.31,6.36,0.0,42.3161,-71.078,ACTIVE,0.991,1.478,3.165
2023-02-23T00:01:22Z,2023-02-22T19:01:22Z,MOD-PM-00231,45.46,6.37,0.0,42.3161,-71.078,ACTIVE,1.516,1.875,4.783
2023-02-23T00:00:22Z,2023-02-22T19:00:22Z,MOD-PM-00231,45.62,6.38,0.0,42.3161,-71.078,ACTIVE,2.014,2.345,2.819
2023-02-22T23:59:22Z,2023-02-22T18:59:22Z,MOD-PM-00231,45.32,6.39,0.0,42.3161,-71.078,ACTIVE,1.975,2.289,3.2
2023-02-22T23:58:22Z,2023-02-22T18:58:22Z,MOD-PM-00231,45.23,6.39,0.0,42.3161,-71.078,ACTIVE,1.581,1.961,3.331
2023-02-22T23:57:22Z,2023-02-22T18:57:22Z,MOD-PM-00231,45.19,6.41,0.0,42.3161,-71.078,ACTIVE,1.667,2.095,3.518
2023-02-22T23:56:22Z,2023-02-22T18:56:22Z,MOD-PM-00231,45.05,6.42,0.0,42.3161,-71.078,ACTIVE,1.265,1.666,13.894
2023-02-22T23:55:22Z,2023-02-22T18:55:22Z,MOD-PM-00231,45.06,6.43,0.0,42.3161,-71.078,ACTIVE,1.261,1.713,8.01
2023-02-22T23:54:22Z,2023-02-22T18:54:22Z,MOD-PM-00231,45.03,6.44,0.0,42.3161,-71.078,ACTIVE,1.172,1.69,12.36
2023-02-22T23:53:22Z,2023-02-22T18:53:22Z,MOD-PM-00231,45.03,6.45,0.0,42.3161,-71.078,ACTIVE,0.963,1.769,6.162
2023-02-22T23:52:22Z,2023-02-22T18:52:22Z,MOD-PM-00231,45.08,6.46,0.0,42.3161,-71.078,ACTIVE,1.591,1.881,9.876
2023-02-22T23:51:22Z,2023-02-22T18:51:22Z,MOD-PM-00231,45.0,6.46,0.0,42.3161,-71.078,ACTIVE,1.795,2.222,3.778
2023-02-22T23:50:22Z,2023-02-22T18:50:22Z,MOD-PM-00231,44.75,6.47,0.0,42.3161,-71.078,ACTIVE,1.076,1.562,15.911
2023-02-22T23:49:22Z,2023-02-22T18:49:22Z,MOD-PM-00231,44.97,6.48,0.0,42.3161,-71.078,ACTIVE,1.651,2.259,3.999
2023-02-22T23:48:22Z,2023-02-22T18:48:22Z,MOD-PM-00231,44.89,6.48,0.0,42.3161,-71.078,ACTIVE,1.959,2.273,4.772
2023-02-22T23:47:22Z,2023-02-22T18:47:22Z,MOD-PM-00231,44.6,6.49,0.0,42.3161,-71.078,ACTIVE,1.897,2.422,3.268
2023-02-22T23:46:22Z,2023-02-22T18:46:22Z,MOD-PM-00231,44.8,6.48,0.0,42.3161,-71.078,ACTIVE,1.765,2.114,13.401
2023-02-22T23:45:22Z,2023-02-22T18:45:22Z,MOD-PM-00231,45.01,6.5,0.0,42.3161,-71.078,ACTIVE,1.928,2.43,8.58
2023-02-22T23:44:22Z,2023-02-22T18:44:22Z,MOD-PM-00231,44.8,6.5,0.0,42.3161,-71.078,ACTIVE,1.872,2.406,6.652
2023-02-22T23:43:22Z,2023-02-22T18:43:22Z,MOD-PM-00231,44.98,6.51,0.0,42.3161,-71.078,ACTIVE,1.753,2.023,3.379
2023-02-22T23:42:22Z,2023-02-22T18:42:22Z,MOD-PM-00231,45.18,6.52,0.0,42.3161,-71.078,ACTIVE,2.614,3.292,6.429
2023-02-22T23:41:22Z,2023-02-22T18:41:22Z,MOD-PM-00231,44.71,6.52,0.0,42.3161,-71.078,ACTIVE,1.98,2.457,3.069
2023-02-22T23:40:22Z,2023-02-22T18:40:22Z,MOD-PM-00231,44.77,6.52,0.0,42.3161,-71.078,ACTIVE,2.155,2.339,2.757
2023-02-22T23:39:22Z,2023-02-22T18:39:22Z,MOD-PM-00231,45.02,6.53,0.0,42.3161,-71.078,ACTIVE,1.806,2.601,8.447
2023-02-22T23:38:22Z,2023-02-22T18:38:22Z,MOD-PM-00231,44.91,6.54,0.0,42.3161,-71.078,ACTIVE,2.075,2.47,3.022
2023-02-22T23:37:22Z,2023-02-22T18:37:22Z,MOD-PM-00231,44.67,6.54,0.0,42.3161,-71.078,ACTIVE,2.128,2.563,4.994
2023-02-22T23:36:22Z,2023-02-22T18:36:22Z,MOD-PM-00231,44.99,6.54,0.0,42.3161,-71.078,ACTIVE,2.025,2.231,5.464
2023-02-22T23:35:22Z,2023-02-22T18:35:22Z,MOD-PM-00231,44.92,6.54,0.0,42.3161,-71.078,ACTIVE,3.293,3.975,8.062
2023-02-22T23:34:22Z,2023-02-22T18:34:22Z,MOD-PM-00231,44.95,6.55,0.0,42.3161,-71.078,ACTIVE,1.645,1.848,2.858
2023-02-22T23:33:22Z,2023-02-22T18:33:22Z,MOD-PM-00231,44.86,6.56,0.0,42.3161,-71.078,ACTIVE,1.947,2.15,2.61
2023-02-22T23:32:22Z,2023-02-22T18:32:22Z,MOD-PM-00231,45.06,6.57,0.0,42.3161,-71.078,ACTIVE,2.205,2.774,8.188
2023-02-22T23:31:22Z,2023-02-22T18:31:22Z,MOD-PM-00231,44.77,6.56,0.0,42.3161,-71.078,ACTIVE,2.189,2.691,16.015
2023-02-22T23:30:22Z,2023-02-22T18:30:22Z,MOD-PM-00231,44.33,6.57,0.0,42.3161,-71.078,ACTIVE,2.515,2.614,2.76
2023-02-22T23:29:22Z,2023-02-22T18:29:22Z,MOD-PM-00231,44.55,6.58,0.0,42.3161,-71.078,ACTIVE,1.771,2.264,6.757
2023-02-22T23:28:22Z,2023-02-22T18:28:22Z,MOD-PM-00231,44.89,6.58,0.0,42.3161,-71.078,ACTIVE,1.652,2.052,3.181
2023-02-22T23:27:22Z,2023-02-22T18:27:22Z,MOD-PM-00231,44.96,6.59,0.0,42.3161,-71.078,ACTIVE,2.314,2.495,2.872
2023-02-22T23:26:22Z,2023-02-22T18:26:22Z,MOD-PM-00231,44.69,6.61,0.0,42.3161,-71.078,ACTIVE,1.704,1.998,7.361
2023-02-22T23:25:22Z,2023-02-22T18:25:22Z,MOD-PM-00231,44.45,6.6,0.0,42.3161,-71.078,ACTIVE,1.946,2.394,4.642
2023-02-22T23:24:22Z,2023-02-22T18:24:22Z,MOD-PM-00231,44.36,6.6,0.0,42.3161,-71.078,ACTIVE,1.721,2.072,6.0
2023-02-22T23:23:22Z,2023-02-22T18:23:22Z,MOD-PM-00231,44.19,6.62,0.0,42.3161,-71.078,ACTIVE,3.738,4.172,25.065
2023-02-22T23:22:22Z,2023-02-22T18:22:22Z,MOD-PM-00231,43.97,6.63,0.0,42.3161,-71.078,ACTIVE,2.277,2.786,23.28
2023-02-22T23:21:22Z,2023-02-22T18:21:22Z,MOD-PM-00231,43.98,6.64,0.0,42.3161,-71.078,ACTIVE,1.6,1.838,3.247
2023-02-22T23:20:22Z,2023-02-22T18:20:22Z,MOD-PM-00231,44.39,6.65,0.0,42.3161,-71.078,ACTIVE,2.26,2.638,5.546
2023-02-22T23:19:22Z,2023-02-22T18:19:22Z,MOD-PM-00231,44.26,6.66,0.0,42.3161,-71.078,ACTIVE,2.716,3.482,22.877
2023-02-22T23:18:22Z,2023-02-22T18:18:22Z,MOD-PM-00231,43.86,6.66,0.0,42.3161,-71.078,ACTIVE,3.181,3.617,8.653
2023-02-22T23:17:22Z,2023-02-22T18:17:22Z,MOD-PM-00231,43.78,6.66,0.0,42.3161,-71.078,ACTIVE,1.99,2.523,4.418
2023-02-22T23:16:22Z,2023-02-22T18:16:22Z,MOD-PM-00231,43.71,6.67,0.0,42.3161,-71.078,ACTIVE,1.825,2.02,3.099
2023-02-22T23:15:22Z,2023-02-22T18:15:22Z,MOD-PM-00231,43.77,6.68,0.0,42.3161,-71.078,ACTIVE,2.15,2.367,4.499
2023-02-22T23:14:22Z,2023-02-22T18:14:22Z,MOD-PM-00231,43.96,6.69,0.0,42.3161,-71.078,ACTIVE,2.719,3.372,4.661
2023-02-22T23:13:22Z,2023-02-22T18:13:22Z,MOD-PM-00231,44.15,6.69,0.0,42.3161,-71.078,ACTIVE,2.818,3.169,5.917
2023-02-22T23:12:22Z,2023-02-22T18:12:22Z,MOD-PM-00231,43.91,6.69,0.0,42.3161,-71.078,ACTIVE,3.227,3.658,5.534
2023-02-22T23:11:22Z,2023-02-22T18:11:22Z,MOD-PM-00231,43.68,6.7,0.0,42.3161,-71.078,ACTIVE,2.57,2.727,4.361
2023-02-22T23:10:22Z,2023-02-22T18:10:22Z,MOD-PM-00231,43.93,6.7,0.0,42.3161,-71.078,ACTIVE,1.887,2.44,22.108
2023-02-22T23:09:22Z,2023-02-22T18:09:22Z,MOD-PM-00231,44.02,6.69,0.0,42.3161,-71.078,ACTIVE,2.365,3.079,4.545
2023-02-22T23:08:22Z,2023-02-22T18:08:22Z,MOD-PM-00231,43.74,6.7,0.0,42.3161,-71.078,ACTIVE,2.457,2.794,6.558
2023-02-22T23:07:22Z,2023-02-22T18:07:22Z,MOD-PM-00231,43.6,6.7,0.0,42.3161,-71.078,ACTIVE,2.354,2.828,4.345
2023-02-22T23:06:22Z,2023-02-22T18:06:22Z,MOD-PM-00231,43.56,6.72,0.0,42.3161,-71.078,ACTIVE,2.148,2.642,4.618
2023-02-22T23:05:22Z,2023-02-22T18:05:22Z,MOD-PM-00231,43.37,6.72,0.0,42.3161,-71.078,ACTIVE,1.508,1.899,4.697
2023-02-22T23:04:22Z,2023-02-22T18:04:22Z,MOD-PM-00231,43.31,6.73,0.0,42.3161,-71.078,ACTIVE,2.432,2.834,4.209
2023-02-22T23:03:22Z,2023-02-22T18:03:22Z,MOD-PM-00231,43.26,6.74,0.0,42.3161,-71.078,ACTIVE,2.192,2.548,4.152
2023-02-22T23:02:22Z,2023-02-22T18:02:22Z,MOD-PM-00231,43.11,6.74,0.0,42.3161,-71.078,ACTIVE,2.395,2.863,5.733
2023-02-22T23:01:22Z,2023-02-22T18:01:22Z,MOD-PM-00231,43.11,6.75,0.0,42.3161,-71.078,ACTIVE,2.75,2.975,4.227
2023-02-22T23:00:22Z,2023-02-22T18:00:22Z,MOD-PM-00231,43.48,6.76,0.0,42.3161,-71.078,ACTIVE,2.542,3.408,8.372
2023-02-22T22:59:22Z,2023-02-22T17:59:22Z,MOD-PM-00231,43.38,6.77,0.0,42.3161,-71.078,ACTIVE,3.179,3.681,6.946
2023-02-22T22:58:22Z,2023-02-22T17:58:22Z,MOD-PM-00231,42.87,6.78,0.0,42.3161,-71.078,ACTIVE,2.234,2.545,6.483
2023-02-22T22:57:22Z,2023-02-22T17:57:22Z,MOD-PM-00231,43.44,6.77,0.0,42.3161,-71.078,ACTIVE,2.367,2.959,12.795
2023-02-22T22:56:22Z,2023-02-22T17:56:22Z,MOD-PM-00231,43.3,6.79,0.0,42.3161,-71.078,ACTIVE,2.596,3.011,8.338
2023-02-22T22:55:22Z,2023-02-22T17:55:22Z,MOD-PM-00231,43.17,6.8,0.0,42.3161,-71.078,ACTIVE,2.219,2.687,4.405
2023-02-22T22:54:22Z,2023-02-22T17:54:22Z,MOD-PM-00231,42.93,6.82,0.0,42.3161,-71.078,ACTIVE,1.709,1.849,2.161
2023-02-22T22:53:22Z,2023-02-22T17:53:22Z,MOD-PM-00231,43.26,6.81,0.0,42.3161,-71.078,ACTIVE,3.293,4.123,10.09
2023-02-22T22:52:22Z,2023-02-22T17:52:22Z,MOD-PM-00231,42.95,6.83,0.0,42.3161,-71.078,ACTIVE,2.62,3.043,4.031
2023-02-22T22:51:22Z,2023-02-22T17:51:22Z,MOD-PM-00231,42.75,6.84,0.0,42.3161,-71.078,ACTIVE,2.2,2.737,6.635
2023-02-22T22:50:22Z,2023-02-22T17:50:22Z,MOD-PM-00231,42.89,6.85,0.0,42.3161,-71.078,ACTIVE,2.285,2.78,3.488
2023-02-22T22:49:22Z,2023-02-22T17:49:22Z,MOD-PM-00231,42.67,6.86,0.0,42.3161,-71.078,ACTIVE,2.233,2.696,7.413
2023-02-22T22:48:22Z,2023-02-22T17:48:22Z,MOD-PM-00231,42.6,6.87,0.0,42.3161,-71.078,ACTIVE,2.438,3.355,10.471
2023-02-22T22:47:22Z,2023-02-22T17:47:22Z,MOD-PM-00231,41.88,6.88,0.0,42.3161,-71.078,ACTIVE,2.59,2.798,3.433
2023-02-22T22:46:22Z,2023-02-22T17:46:22Z,MOD-PM-00231,42.37,6.88,0.0,42.3161,-71.078,ACTIVE,2.457,3.079,6.072
2023-02-22T22:45:22Z,2023-02-22T17:45:22Z,MOD-PM-00231,42.09,6.89,0.0,42.3161,-71.078,ACTIVE,2.542,3.225,7.231
2023-02-22T22:44:22Z,2023-02-22T17:44:22Z,MOD-PM-00231,41.78,6.9,0.0,42.3161,-71.078,ACTIVE,2.322,2.608,13.632
2023-02-22T22:43:22Z,2023-02-22T17:43:22Z,MOD-PM-00231,41.82,6.91,0.0,42.3161,-71.078,ACTIVE,1.758,2.111,4.383
2023-02-22T22:42:22Z,2023-02-22T17:42:22Z,MOD-PM-00231,41.74,6.93,0.0,42.3161,-71.078,ACTIVE,1.76,2.019,2.171
2023-02-22T22:41:22Z,2023-02-22T17:41:22Z,MOD-PM-00231,41.97,6.94,0.0,42.3161,-71.078,ACTIVE,1.917,2.323,12.915
2023-02-22T22:40:22Z,2023-02-22T17:40:22Z,MOD-PM-00231,41.67,6.95,0.0,42.3161,-71.078,ACTIVE,2.114,2.499,3.588
2023-02-22T22:39:22Z,2023-02-22T17:39:22Z,MOD-PM-00231,41.52,6.95,0.0,42.3161,-71.078,ACTIVE,1.331,1.691,2.975
2023-02-22T22:38:22Z,2023-02-22T17:38:22Z,MOD-PM-00231,41.83,6.97,0.0,42.3161,-71.078,ACTIVE,2.286,2.868,9.79
2023-02-22T22:37:22Z,2023-02-22T17:37:22Z,MOD-PM-00231,41.67,6.98,0.0,42.3161,-71.078,ACTIVE,2.669,3.397,17.142
2023-02-22T22:36:22Z,2023-02-22T17:36:22Z,MOD-PM-00231,41.88,6.99,0.0,42.3161,-71.078,ACTIVE,2.605,3.297,21.229
2023-02-22T22:35:22Z,2023-02-22T17:35:22Z,MOD-PM-00231,41.54,6.99,0.0,42.3161,-71.078,ACTIVE,2.976,3.495,4.892
2023-02-22T22:34:22Z,2023-02-22T17:34:22Z,MOD-PM-00231,41.35,6.99,0.0,42.3161,-71.078,ACTIVE,2.22,2.633,4.741
2023-02-22T22:33:22Z,2023-02-22T17:33:22Z,MOD-PM-00231,41.08,7.0,0.0,42.3161,-71.078,ACTIVE,1.792,2.347,8.375
2023-02-22T22:32:22Z,2023-02-22T17:32:22Z,MOD-PM-00231,40.9,7.02,0.0,42.3161,-71.078,ACTIVE,2.358,2.548,3.234
2023-02-22T22:31:22Z,2023-02-22T17:31:22Z,MOD-PM-00231,40.3,7.04,0.0,42.3161,-71.078,ACTIVE,1.856,1.988,2.897
2023-02-22T22:30:22Z,2023-02-22T17:30:22Z,MOD-PM-00231,39.95,7.06,0.0,42.3161,-71.078,ACTIVE,1.299,2.074,7.398
2023-02-22T22:29:22Z,2023-02-22T17:29:22Z,MOD-PM-00231,39.47,7.08,0.0,42.3161,-71.078,ACTIVE,1.87,2.117,6.851
2023-02-22T22:28:22Z,2023-02-22T17:28:22Z,MOD-PM-00231,39.73,7.11,0.0,42.3161,-71.078,ACTIVE,2.03,2.307,4.033
2023-02-22T22:27:22Z,2023-02-22T17:27:22Z,MOD-PM-00231,39.75,7.13,0.0,42.3161,-71.078,ACTIVE,1.828,2.261,6.647
2023-02-22T22:26:22Z,2023-02-22T17:26:22Z,MOD-PM-00231,39.57,7.15,0.0,42.3161,-71.078,ACTIVE,1.071,1.263,1.827
2023-02-22T22:25:22Z,2023-02-22T17:25:22Z,MOD-PM-00231,39.45,7.15,0.0,42.3161,-71.078,ACTIVE,1.631,1.834,2.689
2023-02-22T22:24:22Z,2023-02-22T17:24:22Z,MOD-PM-00231,39.05,7.17,0.0,42.3161,-71.078,ACTIVE,1.181,1.454,3.1
2023-02-22T22:23:22Z,2023-02-22T17:23:22Z,MOD-PM-00231,38.37,7.18,0.0,42.3161,-71.078,ACTIVE,1.773,1.919,5.049
2023-02-22T22:22:22Z,2023-02-22T17:22:22Z,MOD-PM-00231,37.93,7.21,0.0,42.3161,-71.078,ACTIVE,1.399,1.458,1.458
2023-02-22T22:21:22Z,2023-02-22T17:21:22Z,MOD-PM-00231,38.29,7.24,0.0,42.3161,-71.078,ACTIVE,1.787,1.985,2.14
2023-02-22T22:20:22Z,2023-02-22T17:20:22Z,MOD-PM-00231,39.57,7.25,0.0,42.3161,-71.078,ACTIVE,2.308,2.819,9.015
2023-02-22T22:19:22Z,2023-02-22T17:19:22Z,MOD-PM-00231,40.28,7.26,0.0,42.3161,-71.078,ACTIVE,4.163,4.574,7.65
2023-02-22T22:18:22Z,2023-02-22T17:18:22Z,MOD-PM-00231,39.98,7.26,0.0,42.3161,-71.078,ACTIVE,2.971,3.594,5.922
2023-02-22T22:17:22Z,2023-02-22T17:17:22Z,MOD-PM-00231,39.9,7.28,0.0,42.3161,-71.078,ACTIVE,2.35,2.582,4.257
2023-02-22T22:16:22Z,2023-02-22T17:16:22Z,MOD-PM-00231,39.48,7.28,0.0,42.3161,-71.078,ACTIVE,1.927,2.352,2.651
2023-02-22T22:15:22Z,2023-02-22T17:15:22Z,MOD-PM-00231,39.79,7.29,0.0,42.3161,-71.078,ACTIVE,2.445,2.846,7.511
2023-02-22T22:14:22Z,2023-02-22T17:14:22Z,MOD-PM-00231,39.77,7.3,0.0,42.3161,-71.078,ACTIVE,2.852,3.11,5.694
2023-02-22T22:13:22Z,2023-02-22T17:13:22Z,MOD-PM-00231,39.71,7.31,0.0,42.3161,-71.078,ACTIVE,1.282,1.877,2.972
2023-02-22T22:12:22Z,2023-02-22T17:12:22Z,MOD-PM-00231,39.71,7.32,0.0,42.3161,-71.078,ACTIVE,2.73,3.197,7.465
2023-02-22T22:11:22Z,2023-02-22T17:11:22Z,MOD-PM-00231,39.14,7.33,0.0,42.3161,-71.078,ACTIVE,2.391,2.636,7.767
2023-02-22T22:10:22Z,2023-02-22T17:10:22Z,MOD-PM-00231,39.56,7.34,0.0,42.3161,-71.078,ACTIVE,2.293,2.586,3.207
2023-02-22T22:09:22Z,2023-02-22T17:09:22Z,MOD-PM-00231,39.15,7.35,0.0,42.3161,-71.078,ACTIVE,2.444,3.011,21.646
2023-02-22T22:08:22Z,2023-02-22T17:08:22Z,MOD-PM-00231,39.29,7.36,0.0,42.3161,-71.078,ACTIVE,1.997,2.517,5.174
2023-02-22T22:07:22Z,2023-02-22T17:07:22Z,MOD-PM-00231,40.12,7.36,0.0,42.3161,-71.078,ACTIVE,2.674,2.89,6.5
2023-02-22T22:06:22Z,2023-02-22T17:06:22Z,MOD-PM-00231,39.6,7.36,0.0,42.3161,-71.078,ACTIVE,2.246,2.396,2.782
2023-02-22T22:05:22Z,2023-02-22T17:05:22Z,MOD-PM-00231,39.56,7.38,0.0,42.3161,-71.078,ACTIVE,3.078,3.329,3.936
2023-02-22T22:04:22Z,2023-02-22T17:04:22Z,MOD-PM-00231,39.46,7.38,0.0,42.3161,-71.078,ACTIVE,2.802,3.219,4.567
2023-02-22T22:03:22Z,2023-02-22T17:03:22Z,MOD-PM-00231,39.54,7.39,0.0,42.3161,-71.078,ACTIVE,2.076,2.409,6.552
2023-02-22T22:02:22Z,2023-02-22T17:02:22Z,MOD-PM-00231,39.93,7.38,0.0,42.3161,-71.078,ACTIVE,2.787,3.111,7.039
2023-02-22T22:01:22Z,2023-02-22T17:01:22Z,MOD-PM-00231,40.2,7.39,0.0,42.3161,-71.078,ACTIVE,3.627,4.386,6.666
2023-02-22T22:00:22Z,2023-02-22T17:00:22Z,MOD-PM-00231,40.17,7.4,0.0,42.3161,-71.078,ACTIVE,2.114,2.259,3.145
2023-02-22T21:59:22Z,2023-02-22T16:59:22Z,MOD-PM-00231,40.11,7.42,0.0,42.3161,-71.078,ACTIVE,3.011,3.338,15.0
2023-02-22T21:58:22Z,2023-02-22T16:58:22Z,MOD-PM-00231,39.67,7.43,0.0,42.3161,-71.078,ACTIVE,2.409,2.856,4.204
2023-02-22T21:57:22Z,2023-02-22T16:57:22Z,MOD-PM-00231,39.81,7.43,0.0,42.3161,-71.078,ACTIVE,2.551,2.9,3.828
2023-02-22T21:56:22Z,2023-02-22T16:56:22Z,MOD-PM-00231,39.58,7.44,0.0,42.3161,-71.078,ACTIVE,1.84,2.218,2.532
2023-02-22T21:55:22Z,2023-02-22T16:55:22Z,MOD-PM-00231,40.23,7.45,0.0,42.3161,-71.078,ACTIVE,3.21,3.556,4.692
2023-02-22T21:54:22Z,2023-02-22T16:54:22Z,MOD-PM-00231,40.0,7.45,0.0,42.3161,-71.078,ACTIVE,2.411,2.877,8.423
2023-02-22T21:53:22Z,2023-02-22T16:53:22Z,MOD-PM-00231,39.86,7.46,0.0,42.3161,-71.078,ACTIVE,2.444,2.685,2.828
2023-02-22T21:52:22Z,2023-02-22T16:52:22Z,MOD-PM-00231,40.03,7.48,0.0,42.3161,-71.078,ACTIVE,2.667,2.971,5.082
2023-02-22T21:51:22Z,2023-02-22T16:51:22Z,MOD-PM-00231,40.26,7.48,0.0,42.3161,-71.078,ACTIVE,3.405,3.636,7.122
2023-02-22T21:50:22Z,2023-02-22T16:50:22Z,MOD-PM-00231,40.35,7.49,0.0,42.3161,-71.078,ACTIVE,3.262,3.554,3.992
2023-02-22T21:49:22Z,2023-02-22T16:49:22Z,MOD-PM-00231,40.16,7.49,0.0,42.3161,-71.078,ACTIVE,2.809,3.084,3.473
2023-02-22T21:48:22Z,2023-02-22T16:48:22Z,MOD-PM-00231,40.51,7.51,0.0,42.3161,-71.078,ACTIVE,3.182,3.81,10.744
2023-02-22T21:47:22Z,2023-02-22T16:47:22Z,MOD-PM-00231,41.0,7.51,0.0,42.3161,-71.078,ACTIVE,3.827,4.193,5.638
2023-02-22T21:46:22Z,2023-02-22T16:46:22Z,MOD-PM-00231,41.07,7.52,0.0,42.3161,-71.078,ACTIVE,3.165,3.614,13.562
2023-02-22T21:45:22Z,2023-02-22T16:45:22Z,MOD-PM-00231,40.82,7.52,0.0,42.3161,-71.078,ACTIVE,2.145,2.46,3.991
2023-02-22T21:44:22Z,2023-02-22T16:44:22Z,MOD-PM-00231,40.94,7.53,0.0,42.3161,-71.078,ACTIVE,3.373,3.895,6.136
2023-02-22T21:43:22Z,2023-02-22T16:43:22Z,MOD-PM-00231,40.92,7.54,0.0,42.3161,-71.078,ACTIVE,2.466,2.822,3.113
2023-02-22T21:42:22Z,2023-02-22T16:42:22Z,MOD-PM-00231,40.69,7.54,0.0,42.3161,-71.078,ACTIVE,3.129,3.598,4.126
2023-02-22T21:41:22Z,2023-02-22T16:41:22Z,MOD-PM-00231,40.92,7.55,0.0,42.3161,-71.078,ACTIVE,2.74,2.957,15.381
2023-02-22T21:40:22Z,2023-02-22T16:40:22Z,MOD-PM-00231,40.78,7.56,0.0,42.3161,-71.078,ACTIVE,2.682,3.047,3.712
2023-02-22T21:39:22Z,2023-02-22T16:39:22Z,MOD-PM-00231,40.64,7.57,0.0,42.3161,-71.078,ACTIVE,2.891,3.248,4.914
2023-02-22T21:38:22Z,2023-02-22T16:38:22Z,MOD-PM-00231,40.7,7.57,0.0,42.3161,-71.078,ACTIVE,3.006,3.349,3.573
2023-02-22T21:37:22Z,2023-02-22T16:37:22Z,MOD-PM-00231,40.73,7.57,0.0,42.3161,-71.078,ACTIVE,2.493,2.739,21.36
2023-02-22T21:36:22Z,2023-02-22T16:36:22Z,MOD-PM-00231,40.76,7.58,0.0,42.3161,-71.078,ACTIVE,2.726,3.263,14.551
2023-02-22T21:35:22Z,2023-02-22T16:35:22Z,MOD-PM-00231,40.87,7.59,0.0,42.3161,-71.078,ACTIVE,3.184,3.629,5.253
2023-02-22T21:34:22Z,2023-02-22T16:34:22Z,MOD-PM-00231,41.12,7.6,0.0,42.3161,-71.078,ACTIVE,3.69,4.351,8.965
2023-02-22T21:33:22Z,2023-02-22T16:33:22Z,MOD-PM-00231,40.96,7.6,0.0,42.3161,-71.078,ACTIVE,3.263,3.633,4.241
2023-02-22T21:32:22Z,2023-02-22T16:32:22Z,MOD-PM-00231,40.54,7.6,0.0,42.3161,-71.078,ACTIVE,3.009,3.254,3.329
2023-02-22T21:31:22Z,2023-02-22T16:31:22Z,MOD-PM-00231,40.67,7.61,0.0,42.3161,-71.078,ACTIVE,3.14,3.66,5.682
2023-02-22T21:30:22Z,2023-02-22T16:30:22Z,MOD-PM-00231,41.29,7.62,0.0,42.3161,-71.078,ACTIVE,4.84,5.348,18.598
2023-02-22T21:29:22Z,2023-02-22T16:29:22Z,MOD-PM-00231,41.46,7.61,0.0,42.3161,-71.078,ACTIVE,4.088,4.769,9.639
2023-02-22T21:28:22Z,2023-02-22T16:28:22Z,MOD-PM-00231,41.09,7.61,0.0,42.3161,-71.078,ACTIVE,3.86,4.931,11.341
2023-02-22T21:27:22Z,2023-02-22T16:27:22Z,MOD-PM-00231,41.11,7.62,0.0,42.3161,-71.078,ACTIVE,3.548,3.819,11.168
2023-02-22T21:26:22Z,2023-02-22T16:26:22Z,MOD-PM-00231,41.09,7.62,0.0,42.3161,-71.078,ACTIVE,3.121,3.346,3.415
2023-02-22T21:25:22Z,2023-02-22T16:25:22Z,MOD-PM-00231,40.83,7.63,0.0,42.3161,-71.078,ACTIVE,3.41,3.834,14.451
2023-02-22T21:24:22Z,2023-02-22T16:24:22Z,MOD-PM-00231,40.7,7.64,0.0,42.3161,-71.078,ACTIVE,2.108,2.55,7.19
2023-02-22T21:23:22Z,2023-02-22T16:23:22Z,MOD-PM-00231,40.78,7.65,0.0,42.3161,-71.078,ACTIVE,3.615,3.817,4.726
2023-02-22T21:22:22Z,2023-02-22T16:22:22Z,MOD-PM-00231,40.98,7.66,0.0,42.3161,-71.078,ACTIVE,3.046,3.366,5.799
2023-02-22T21:21:22Z,2023-02-22T16:21:22Z,MOD-PM-00231,41.11,7.67,0.0,42.3161,-71.078,ACTIVE,2.917,3.324,20.255
2023-02-22T21:20:22Z,2023-02-22T16:20:22Z,MOD-PM-00231,40.79,7.68,0.0,42.3161,-71.078,ACTIVE,2.961,3.222,4.201
