"","participant_id","environment","type","case","mean","median","q5","q25","q75","q95","sd"
"1","41271","indoor","concent","hepa",3075.78651046609,2315,656.2,1181,3910,8583,2732.78707847529
"2","41271","indoor","concent","sham",4414.37570373252,2735,810.3,1784,4873,12551,5274.44332938815
"3","41271","indoor","concent","redu",30.3234088601612,15.3564899451554,19.0176477847711,33.8004484304933,19.7619536219988,31.6150107561151,48.1881421827259
"4","41271","indoor","inlttmp","hepa",28.5207258874173,28,27.1,27.4,29.9,30.8,1.32040993757752
"5","41271","indoor","inlttmp","sham",24.2866690186239,24.1,22.7,23.4,25.4,25.7,1.0366390640079
"6","41271","indoor","inlttmp","redu",-17.4336664511161,-16.1825726141079,-19.3832599118943,-17.0940170940171,-17.7165354330709,-19.8443579766537,-27.3741250375504
"7","41271","outdoor","concent","hepa",15590.3949845694,12952,5493.3,9437,18813,34092,9617.60362490237
"8","41271","outdoor","concent","sham",10008.8820915037,8330,2530,5520,12312,22319,7651.19928640895
"9","41271","outdoor","concent","redu",-55.7655974167557,-55.4861944777911,-117.126482213439,-70.9601449275362,-52.8021442495127,-52.7487790671625,-25.7006028059732
"10","41271","outdoor","inlttmp","hepa",29.9691504435085,29.9,28.9,29.5,30.4,31.4,0.778944425791963
"11","41271","outdoor","inlttmp","sham",24.0328384457808,23.8,22.4,23.1,25.2,25.5,1.08386213575832
"12","41271","outdoor","inlttmp","redu",-24.7008359462834,-25.6302521008403,-29.0178571428571,-27.7056277056277,-20.6349206349206,-23.1372549019608,28.1325179565412
"13","41271","ratio","concent","hepa",0.214576014180448,0.179271773311789,0.0886443501131186,0.128834652375462,0.223406253051737,0.432870795595207,0.198582465577944
"14","41271","ratio","concent","sham",0.549765760380249,0.326940380095554,0.163265306122449,0.238007598783846,0.489132827523348,1.58627320365286,0.922938979044234
"15","41271","ratio","concent","redu",60.969556555862,45.1668303378758,45.7053355557148,45.8695213792451,54.3260561383865,72.7114601319372,78.4836841777352
"16","41271","ratio","inlttmp","hepa",0.940200664244937,0.9375,0.913333333333333,0.922077922077922,0.95221843003413,0.980582524271845,0.0220783744162396
"17","41271","ratio","inlttmp","sham",1.0106757441257,1.01195219123506,1.00398406374502,1.00793650793651,1.01298701298701,1.01731601731602,0.00339505390556587
"18","41271","ratio","inlttmp","redu",6.97306532687442,7.35728346456693,9.02910052910053,8.51825340014316,5.99894985560514,3.61082420987397,-550.30998123606
"19","42281","indoor","concent","hepa",3452.65660927995,2052,254.1,755,3904,11256,5635.18297708227
"20","42281","indoor","concent","sham",11398.9627764519,5032,1348,2578,14819,38972.7,16463.8340178513
"21","42281","indoor","concent","redu",69.7107826651344,59.2209856915739,81.1498516320475,70.7137315748642,73.6554423375396,71.1182443094781,65.7723530802596
"22","42281","indoor","inlttmp","hepa",24.5136012833003,24.3,22.7,23.2,25.3,27.4,1.48944924656028
"23","42281","indoor","inlttmp","sham",24.4888873879057,24.4,22.7,23.8,25,26.4,1.12215889786634
"24","42281","indoor","inlttmp","redu",-0.100918816780442,0.409836065573762,0,2.52100840336135,-1.2,-3.78787878787879,-32.7306898686358
"25","42281","outdoor","concent","hepa",7823.49025175915,7212,2942,4817,10094,14997,3770.62169693551
"26","42281","outdoor","concent","sham",6982.09670249373,6781,2739,4416,8736,12563.3,3300.25455476505
"27","42281","outdoor","concent","redu",-12.0507289588942,-6.35599469104852,-7.41146403797006,-9.08061594202899,-15.5448717948718,-19.3715027102753,-14.2524503599677
"28","42281","outdoor","inlttmp","hepa",23.7597240503447,23.3,22.1,22.5,24.5,26.5,1.48610969574564
"29","42281","outdoor","inlttmp","sham",24.7409796507923,24.6,23.7,24,25.3,26.6,0.970885942687024
"30","42281","outdoor","inlttmp","redu",3.96611457710068,5.28455284552846,6.75105485232067,6.25,3.16205533596838,0.375939849624065,-53.0673821100635
"31","42281","ratio","concent","hepa",0.461439055328261,0.217836027365257,0.0472957924638373,0.114808771272766,0.445594878536132,1.3348120126161,1.03858297379413
"32","42281","ratio","concent","sham",2.05355737671578,0.756129712628526,0.10648230841201,0.219158593215217,2.95790974240551,5.08847713109091,6.2744269841267
"33","42281","ratio","concent","redu",77.5297705065231,71.1906537030537,55.5834267972134,47.6138400103609,84.9354808854393,73.7679471042462,83.447365370231
"34","42281","ratio","inlttmp","hepa",1.0282499098138,1.02892561983471,1.02281368821293,1.02597402597403,1.03070175438596,1.03196347031963,0.00326817676795834
"35","42281","ratio","inlttmp","sham",1.0142429451784,1.01587301587302,1.00760456273764,1.01185770750988,1.01666666666667,1.0168776371308,0.00407763447901515
"36","42281","ratio","inlttmp","redu",-1.38102657770453,-1.28486570247932,-1.50943396226414,-1.39508928571429,-1.38050043140639,-1.48354459159894,19.8511591762956
"37","44621","indoor","concent","hepa",5653.25743371501,958.95,281,515.8,2173,29098,16643.0572646711
"38","44621","indoor","concent","sham",4121.95879651844,2325,1077,1578,3465,10979,9019.17905947914
"39","44621","indoor","concent","redu",-37.1497803056635,58.7548387096774,73.9090064995357,67.3130544993663,37.2871572871573,-165.033245286456,-84.5296246467048
"40","44621","indoor","inlttmp","hepa",23.4029346064933,23.5,21.7,23,24,24.4,0.780078177998558
"41","44621","indoor","inlttmp","sham",27.4985608686461,27.6,23.8,25.8,29.1,30.8,2.17313960824182
"42","44621","indoor","inlttmp","redu",14.8939658395822,14.8550724637681,8.82352941176471,10.8527131782946,17.5257731958763,20.7792207792208,64.1036325949771
"43","44621","outdoor","concent","hepa",7593.09710053673,5874,1583,3770,8971,16905.1,6945.38329383948
